# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = detection_model_bodymass_model
# start_datetime = 2025-12-02 02:51:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.98
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/standata-7e48227376d6.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/detection_model_bodymass-202512012151-2-172d3f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/detection_model_bodymass-profile-202512012151-2-2cca81.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=detection_model_bodymass_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b_z.1,b_z.2,b_z.3,mu_b,sigma_b,p_z.1,p_z.2,p_z.3,alpha_z.1,alpha_z.2,alpha_z.3,u_z.1.1,u_z.2.1,u_z.3.1,u_z.4.1,u_z.5.1,u_z.6.1,u_z.7.1,u_z.8.1,u_z.9.1,u_z.10.1,u_z.11.1,u_z.12.1,u_z.13.1,u_z.14.1,u_z.15.1,u_z.16.1,u_z.17.1,u_z.18.1,u_z.19.1,u_z.20.1,u_z.21.1,u_z.22.1,u_z.23.1,u_z.24.1,u_z.25.1,u_z.26.1,u_z.27.1,u_z.28.1,u_z.29.1,u_z.30.1,u_z.1.2,u_z.2.2,u_z.3.2,u_z.4.2,u_z.5.2,u_z.6.2,u_z.7.2,u_z.8.2,u_z.9.2,u_z.10.2,u_z.11.2,u_z.12.2,u_z.13.2,u_z.14.2,u_z.15.2,u_z.16.2,u_z.17.2,u_z.18.2,u_z.19.2,u_z.20.2,u_z.21.2,u_z.22.2,u_z.23.2,u_z.24.2,u_z.25.2,u_z.26.2,u_z.27.2,u_z.28.2,u_z.29.2,u_z.30.2,u_z.1.3,u_z.2.3,u_z.3.3,u_z.4.3,u_z.5.3,u_z.6.3,u_z.7.3,u_z.8.3,u_z.9.3,u_z.10.3,u_z.11.3,u_z.12.3,u_z.13.3,u_z.14.3,u_z.15.3,u_z.16.3,u_z.17.3,u_z.18.3,u_z.19.3,u_z.20.3,u_z.21.3,u_z.22.3,u_z.23.3,u_z.24.3,u_z.25.3,u_z.26.3,u_z.27.3,u_z.28.3,u_z.29.3,u_z.30.3,v_z.1.1,v_z.2.1,v_z.3.1,v_z.4.1,v_z.5.1,v_z.6.1,v_z.7.1,v_z.8.1,v_z.9.1,v_z.10.1,v_z.11.1,v_z.12.1,v_z.13.1,v_z.14.1,v_z.15.1,v_z.16.1,v_z.17.1,v_z.18.1,v_z.19.1,v_z.20.1,v_z.21.1,v_z.22.1,v_z.23.1,v_z.24.1,v_z.25.1,v_z.26.1,v_z.27.1,v_z.28.1,v_z.29.1,v_z.30.1,v_z.1.2,v_z.2.2,v_z.3.2,v_z.4.2,v_z.5.2,v_z.6.2,v_z.7.2,v_z.8.2,v_z.9.2,v_z.10.2,v_z.11.2,v_z.12.2,v_z.13.2,v_z.14.2,v_z.15.2,v_z.16.2,v_z.17.2,v_z.18.2,v_z.19.2,v_z.20.2,v_z.21.2,v_z.22.2,v_z.23.2,v_z.24.2,v_z.25.2,v_z.26.2,v_z.27.2,v_z.28.2,v_z.29.2,v_z.30.2,v_z.1.3,v_z.2.3,v_z.3.3,v_z.4.3,v_z.5.3,v_z.6.3,v_z.7.3,v_z.8.3,v_z.9.3,v_z.10.3,v_z.11.3,v_z.12.3,v_z.13.3,v_z.14.3,v_z.15.3,v_z.16.3,v_z.17.3,v_z.18.3,v_z.19.3,v_z.20.3,v_z.21.3,v_z.22.3,v_z.23.3,v_z.24.3,v_z.25.3,v_z.26.3,v_z.27.3,v_z.28.3,v_z.29.3,v_z.30.3,mu_p,sigma_p,mu_alpha,sigma_alpha,sigma_u,sigma_v
-994.789,0.999917,0.0258135,7,127,0,1100.65,-0.118096,0.461499,1.33211,0.115445,0.566677,0.736342,1.18608,-0.401306,0.716385,0.0343151,-0.56601,-0.151134,-0.822126,-1.36727,-1.75526,0.562999,0.255015,0.551731,0.848643,-0.907811,0.416638,0.24822,-1.20793,-0.103806,0.65295,0.362904,-0.471673,-0.14026,0.369599,0.0117945,-0.972062,-1.07442,1.0246,-0.330189,1.02865,-1.98099,1.47718,-1.87532,-0.177891,-0.0416417,-0.307795,1.12999,0.922302,0.227256,1.3359,-0.16293,0.93681,-1.11943,0.883613,-1.15894,-2.10264,-0.209103,0.188719,-0.270016,-0.761911,2.02111,0.316135,-0.390801,-0.602047,-0.442381,-1.32026,0.126383,0.613743,-0.529982,-0.141598,-0.329491,-0.938994,1.79564,-0.759293,1.36768,-0.372634,0.97618,-0.142171,-0.260021,-1.346,0.0517017,0.075002,-0.293017,-0.296157,0.994868,-0.443912,0.617417,0.177684,-1.35869,0.931821,0.362369,-0.237923,1.94539,-0.632768,-0.431826,1.41,0.464405,1.61446,-1.32501,0.0676013,0.262636,-0.89297,-1.66001,-0.127722,1.6523,-1.52756,1.18753,0.676751,-1.07727,-1.78366,0.0934579,0.741427,0.698058,0.175739,0.182924,2.39531,-1.5077,0.496737,0.116699,2.32605,-0.490013,0.418062,-0.141589,-0.0520031,1.17063,-0.88669,-0.0470018,-0.100468,-0.899831,1.09945,-0.356628,-1.09049,1.73997,-0.275924,0.945429,-0.0500614,0.799053,-0.573203,-0.609921,-1.52272,-0.268509,-1.56385,-0.509677,-0.710723,1.85549,-1.88474,-0.152997,-0.0217358,0.675305,0.786866,0.145461,2.44407,1.01537,0.64884,-0.0279407,0.397284,0.216469,-0.268787,-0.919285,1.85006,-2.35732,-1.92181,0.811999,0.130519,1.08066,-0.790403,-0.78018,0.10514,-0.966956,0.900177,-1.33424,1.06133,-1.55529,-0.863469,-0.382874,0.417887,0.381719,-1.02945,-0.812939,-0.586462,-1.69576,-0.0921508,-0.327993,-0.134038,0.282501,-1.20286,-0.181511,-0.559569,-0.775121,-0.241083,0.425634,-0.519707,0.989947,-0.665584,-1.41469,-0.889404,-0.419398,0.358277,-1.44246,0.131012,1.32276,0.628497
-997.603,0.997062,0.0258135,7,127,0,1091.97,0.494074,-0.468114,-0.408289,0.637671,0.184291,-0.413046,0.266444,0.107073,-0.358133,1.75584,0.340852,-0.00697557,-0.421445,-0.373938,-2.62093,0.938426,1.73223,0.900114,1.31624,-0.445278,0.701715,0.222358,-1.45347,-0.810663,-1.90442,0.842821,0.7392,0.194927,-1.3984,-1.98036,-0.769357,-0.0325138,-0.236336,0.730503,0.306847,-1.52447,0.410671,-1.61437,0.619437,-0.833839,-0.977638,1.09187,1.43904,0.429684,0.926677,1.17283,0.149419,-1.28242,0.724961,-0.979433,-0.829912,0.015961,-0.911614,-1.59691,-0.861384,1.31922,-0.134548,1.04291,-0.278704,-0.916583,-0.720728,0.48081,1.1362,-1.31509,-0.940059,0.739553,-0.762496,1.43489,0.130988,0.37701,-1.69904,-0.0531415,-1.91233,0.242127,-0.608731,-1.31299,-0.233969,-0.572308,-1.14202,1.57757,-0.38595,0.379949,1.44677,-1.49738,0.295485,0.847025,0.0229786,1.90708,-1.80257,-1.0278,0.356478,1.33978,0.186057,-1.42891,0.844446,0.163448,-0.914382,-0.776526,0.572087,1.26512,0.160357,1.0996,0.377734,0.0219246,-0.468993,-1.15445,-0.499385,0.698412,-2.09596,0.16727,1.37991,-0.330154,0.284519,-0.224799,0.749476,-0.126645,-0.272996,0.28801,-1.11282,-0.386751,-0.935757,0.998041,-0.724478,1.23471,0.308764,-0.951963,-0.156548,0.505395,-1.06841,-1.42541,0.197076,0.00250782,0.544116,-2.45578,0.075318,1.14549,0.391184,-0.569797,-1.30646,-0.195623,0.118654,2.64483,-0.113721,-0.432458,-0.62872,0.0138687,-1.28391,1.94144,0.820969,0.795029,-1.43336,-0.425985,0.849008,-0.326843,0.898035,-0.578309,1.79404,-1.64495,1.78389,0.366084,0.817106,1.00949,0.0658913,-1.2611,-0.117667,0.103158,2.10498,-0.355322,-1.7242,-0.0684551,-0.469494,-0.0372302,0.0497906,-0.582547,-1.18332,-0.118675,1.42802,1.81598,0.540988,0.802146,1.24908,1.14191,0.100565,0.12383,-1.80847,1.60019,-1.17167,-0.0182626,0.24897,0.131217,0.42326,-0.0422924,0.167741,-1.85822,0.0528899,1.12519,0.543974
-998.646,0.999108,0.0258135,7,127,0,1099.04,-1.5045,0.631008,-1.02523,1.51413,0.424549,-0.609227,0.10607,-0.345186,-0.757662,-0.717573,0.114564,-0.517545,-0.691655,-0.854003,0.116092,0.547534,0.77817,-0.106699,1.34206,-0.913553,0.825334,0.362495,-1.44098,-0.635028,0.596385,0.408575,0.0187825,-0.416093,-0.553846,0.120782,-0.598029,0.482245,2.1061,0.632241,1.63564,0.193942,1.6606,-0.513957,0.770871,-0.409615,-0.531664,0.617596,0.87579,-0.320954,1.51672,-0.358104,1.48687,-1.13844,1.11356,-0.881834,-1.17852,-0.0644923,-1.26728,0.639869,-1.37198,2.80442,0.372082,-1.33122,-0.460361,-2.04901,-1.41474,0.353545,0.486781,-0.432332,-0.565297,-0.832927,-0.778739,2.01427,-1.14678,0.959756,-0.306679,0.414362,-0.570197,0.155769,-1.76399,-1.98069,-1.05141,-0.803664,-1.0736,0.96372,-0.267042,0.052738,-0.474987,-1.51938,0.0528196,0.459305,0.124081,1.17759,0.139603,-2.51281,1.24293,0.080341,1.73498,0.627098,-0.62743,-0.543199,-0.0146165,-2.05225,-0.0636251,1.14028,-0.624665,1.22443,0.342276,1.11967,-2.03676,-0.671673,0.142584,0.159795,-0.17147,0.0728549,-0.520964,-0.129967,0.865677,-0.45108,1.39072,1.09673,-0.564662,0.972225,0.062178,0.815419,-1.012,0.299966,-0.874812,-0.782966,0.826486,-0.00366012,-0.30054,1.40035,0.397477,-0.0648387,-0.204376,-0.0899774,0.12055,0.300865,-0.105511,-1.60743,-1.88861,-0.158585,-0.591108,1.16267,-1.17188,-1.23878,0.714049,-0.479337,0.708547,-1.90023,1.68365,1.97369,-0.0762152,-0.250873,-0.835995,-0.279473,0.733847,0.938412,1.31492,-1.59487,-0.883457,0.467651,0.357029,1.04678,-1.0718,-0.525976,0.478263,0.878046,-0.0931897,0.0238137,1.46563,-0.170677,0.240738,-0.515237,0.372749,0.903821,-0.385293,-0.999932,2.02722,-1.98382,1.18941,-0.749151,0.862097,0.766397,-0.0154739,-1.2181,0.283539,-0.395098,1.5144,0.734667,-0.707383,0.709004,0.366629,0.0677857,-0.696873,0.219381,0.610183,-2.36582,0.373688,1.06464,0.648277
-984.863,0.999783,0.0258135,7,127,0,1080.96,0.292354,0.965685,0.197098,0.921822,0.178684,-1.2167,0.375522,-0.412779,-0.413398,-0.724468,0.585112,-0.0151467,0.232605,-1.02339,-0.0937624,-0.165377,1.67107,0.749696,1.75673,-0.0148597,0.737816,0.417838,-1.47232,-0.621778,-1.42059,0.505595,1.2777,-0.50618,0.302481,0.365061,-0.218205,0.78957,0.60589,0.411689,0.713221,0.0609666,0.984994,-0.200688,1.15749,-0.302837,-1.12625,1.13166,1.88524,0.359167,0.982989,0.0809085,0.65529,-0.884241,0.619052,-1.43382,-1.11229,0.173956,-0.37246,0.0756523,-2.19998,2.07314,-0.333081,-1.06771,-0.190197,-0.794689,-1.2951,0.924314,0.318572,0.123879,-1.21331,-0.191719,-0.214049,1.49971,-0.321959,0.675465,-0.0380993,0.467063,-0.499854,-0.509812,-0.679266,-1.51119,-0.330747,-0.880918,-0.640832,1.07983,-0.389122,0.418405,0.185319,-1.77642,-0.337256,0.561443,-0.966006,1.431,-0.148583,-3.41885,1.08382,0.890331,2.17661,-0.316294,-0.080311,0.182548,-0.346821,-1.02775,0.0121978,1.06729,-0.9796,1.5017,-1.17409,-0.181407,-0.668555,0.361532,0.960688,-0.757755,-0.472319,0.950626,0.959694,-1.57354,0.554111,-0.379283,0.221801,1.6201,-0.825596,1.5226,0.462523,-0.514159,-0.304789,1.26627,-0.986005,0.310714,0.935322,-0.125241,-0.862323,0.648599,-0.544893,-0.0749525,-1.67878,-0.839993,0.287911,0.178745,1.18257,-0.73685,-2.84354,0.335685,-1.0723,-0.186348,-0.182228,0.10199,-0.238488,-0.0457322,-0.0489785,0.37049,0.977728,1.33331,-0.0118139,0.048012,-0.099988,0.323899,-0.330619,0.331369,1.34084,-1.4287,-0.756956,-0.807587,0.941441,1.96413,-0.572555,-0.0290828,0.0185582,-0.161581,-0.679674,0.391817,1.84151,-0.156991,-1.85663,-0.953076,0.977335,-0.206597,-0.520367,-0.00648447,1.18873,-0.928584,-0.240472,-0.21322,0.773465,1.64797,0.332351,-0.581448,-0.0851106,0.399515,-0.354509,0.949542,-0.288238,-0.224317,-0.192257,-2.44989,-0.245098,0.178944,0.543232,-2.36328,0.239388,1.19069,0.764172
-1004.23,0.990893,0.0258135,7,127,0,1091.39,0.084862,-0.502356,0.519873,1.0233,0.212591,-0.228862,0.936278,-0.00527149,-0.648686,0.266293,-0.184318,-0.738288,-1.77117,-1.0714,-2.08924,1.25813,1.01122,0.279381,1.09269,-0.940062,0.438829,-0.117607,-0.59459,-0.512069,-0.306081,0.612776,-0.505776,0.499173,-0.481413,-1.35671,-1.67722,-0.486839,1.1894,0.292785,0.602027,-1.86421,1.56073,-1.08766,-0.175376,-1.08751,0.152169,0.392948,0.0525371,-0.320325,0.747511,0.262665,0.19147,-0.545171,0.415247,-0.211392,-0.655819,-1.88634,-0.956445,-1.49738,-0.996693,1.59951,-0.399775,0.710751,-0.714213,-0.297387,-0.384138,-0.455892,0.791157,-1.8022,0.138277,-0.771054,-1.17269,0.739749,-0.780534,0.186783,-2.2269,0.139771,-1.40332,0.437466,-1.67849,-1.64528,-0.336715,-0.211087,-2.91558,1.45156,-1.88503,-0.275404,1.22554,-0.838567,0.873983,0.616953,0.676794,1.33217,-1.1736,0.783017,0.525603,1.21483,1.05613,-0.0152607,-0.034978,-0.802397,-0.137326,-1.8638,0.407573,0.718688,-0.101339,1.03405,1.02122,-0.717722,-1.41523,-2.43458,-0.0898516,0.709638,-1.25411,-0.444787,-0.564836,-0.667762,0.644138,-0.0257615,2.18767,-1.09399,-0.744475,-0.017537,-2.40811,1.35416,-1.31164,-0.384818,-0.503782,-0.386399,0.279581,-1.74819,-0.758264,-0.612912,-0.923224,-0.902203,0.610172,1.49266,0.520398,-1.44628,0.112021,0.501975,0.62181,-0.204216,0.453538,0.39709,-1.20852,1.45206,0.85548,0.422094,-0.269908,-0.596003,1.58605,1.50177,0.374485,-0.0238197,0.625079,-0.105858,0.0287757,-0.996102,0.0861788,-1.75135,-1.53887,-0.254523,2.22456,-0.53888,0.919795,-0.0810803,0.401345,-0.362783,-0.719703,-0.271085,1.76405,-1.03071,1.26344,0.187604,-1.80239,0.993215,-0.87106,-1.59488,-0.229925,-0.468627,0.443339,0.84312,-1.86523,-0.706808,0.0374423,-0.356004,0.351491,-0.328011,1.04911,-1.55115,-0.287943,1.03386,1.3921,1.16755,-0.844911,-0.51852,0.688424,-1.7189,0.0729755,1.63445,0.634704
-1000.53,0.982103,0.0258135,7,127,0,1097.22,0.17604,-0.0656438,-0.57436,0.943511,0.227159,-0.659195,-0.228391,-0.673591,0.499398,0.398609,0.162349,-0.53116,-1.57296,-0.700681,-0.864154,1.31115,1.16785,0.654435,1.50732,-0.443765,0.488213,-0.0196937,-1.37524,-0.421849,-0.476661,0.491278,0.116499,0.47985,-0.0688724,-1.57738,-1.66558,-0.0253832,1.50785,0.624345,0.669992,-1.99999,1.56417,-1.57451,0.467975,-1.5768,-0.065222,0.512806,0.165525,-0.290344,0.731014,0.482027,-0.121034,-0.61484,0.717032,-0.828495,-0.611954,-1.81201,-1.17795,-1.05639,-0.842349,1.96003,-0.20429,0.405113,-1.11269,-0.867329,-0.648838,-0.0765202,0.763004,-1.80418,-0.307595,-0.958007,-1.26547,0.828519,-0.823083,0.689911,-1.82968,0.170824,-0.984824,0.550077,-1.63748,-1.90131,0.0825604,-0.360839,-2.64004,0.713823,-2.0479,-0.250077,1.06202,-0.762614,0.765649,0.274142,0.209836,1.01108,-1.29438,0.715832,-0.430378,1.21041,0.729586,-0.139322,0.195211,-0.426366,-0.221116,-2.05614,0.57826,0.564248,0.37492,1.72929,1.18212,-0.973377,-1.80254,-2.49171,0.226716,1.04313,-1.42942,0.479345,-0.455144,-1.63973,1.3068,-0.205631,2.40361,-1.88354,-1.29891,-0.233427,-1.94027,1.37889,-1.64752,-0.104294,-0.817417,-0.652303,-0.0832592,-1.2687,-1.23144,-0.531061,-1.40162,-0.146773,0.707445,1.50733,0.633689,-0.979962,0.264858,-0.223528,0.13928,-0.171277,-0.106406,1.50064,-1.41435,0.143007,0.298519,0.839111,0.0244943,-0.782679,0.129399,1.20307,0.271914,0.405006,0.0354251,-0.226711,-0.765662,0.0243342,0.622957,-1.37913,-1.03152,0.488168,1.10667,-0.179777,1.23601,0.370299,1.3533,0.0357877,0.269497,0.279116,1.89007,-1.27771,0.7755,-0.306379,-1.04144,0.763258,-1.63779,-2.67208,-0.99628,-1.21359,0.0502022,1.09695,-1.65796,-0.641132,0.541751,-0.360671,1.18867,0.272979,1.18637,-1.01042,-0.804867,0.703527,1.06985,0.504308,-0.765569,-0.373618,0.728205,-1.57147,0.500016,1.57138,0.83146
-1003.69,0.999977,0.0258135,7,127,0,1103.63,-0.364263,-0.820734,1.53832,0.2429,0.0528506,-0.964126,1.10547,0.922996,0.551109,-0.335802,-0.786037,0.246262,-0.934542,-0.478148,-1.80696,2.38501,0.700663,1.96337,1.03608,0.413041,0.656524,1.11755,-0.753171,-1.51354,-0.242101,0.847457,0.30869,0.73527,0.213943,0.0621885,-0.0194315,-0.453112,2.14649,1.00512,0.539543,-0.568038,0.719628,-0.170534,-0.0499131,-1.12633,-1.16074,1.19297,1.58526,0.407805,0.985424,0.187954,0.944392,-0.594674,0.134491,-1.13913,-1.50945,-0.478644,-0.412328,-0.389974,-1.18838,1.81355,0.135234,-0.995359,-0.0129711,-1.99881,-1.15991,0.75123,0.383095,-0.50446,-0.49702,0.121468,-0.221621,2.92286,-0.985079,0.277077,-0.979064,-0.034378,-0.649372,-0.641831,-0.103431,-1.06062,-0.11357,-1.4172,-1.3101,1.68753,-0.137042,0.149123,0.320481,-1.41128,0.0229375,0.268681,-0.787819,1.59286,-0.865834,-2.23581,1.24266,0.559738,1.13786,-1.12779,0.0694307,0.491543,-1.93986,-1.07722,-0.246261,2.09172,-0.96746,0.255804,0.0409161,0.890013,-1.22475,-0.0362947,-0.488637,-0.23552,-1.29452,0.785805,0.547523,-0.971019,-0.196816,-1.23819,0.397373,0.132603,-1.78634,1.03436,0.799774,1.27248,0.491687,1.2597,-1.48038,0.0334343,0.077017,-1.19055,0.266591,2.62274,-0.519056,-1.96388,-1.79078,-0.74135,0.481235,0.847099,1.16268,0.146679,-2.04204,-0.339707,-0.121862,0.784536,0.489588,2.65476,0.420359,0.52816,0.435571,-0.602037,1.15608,1.40615,0.395911,0.865686,-2.44021,-0.560917,0.628795,-0.368061,-0.390388,0.0125569,-0.20737,-0.791202,1.09879,1.52704,-1.47804,-0.818281,0.0125605,-0.719145,0.634923,-1.60389,1.48543,0.0585527,-1.32114,-0.717523,-0.0848359,-0.155032,-1.42803,1.2898,0.404357,-1.16503,1.70757,0.482284,0.487309,1.64914,-0.942814,-1.03271,-0.0855031,0.426216,-1.9012,-0.142252,0.407923,0.199624,-0.695406,-1.44539,0.418987,-0.741345,0.431439,-0.897209,0.509314,1.46523,0.7279
-1003.71,0.99959,0.0258135,7,127,0,1102.35,-0.101463,-1.39123,0.672406,0.330128,0.165737,-0.413385,1.18064,0.643869,-0.0141242,-0.671009,-0.0781526,-0.0481142,-0.594621,-0.641702,-1.42469,2.16323,1.21578,1.59651,0.546591,1.11946,0.246758,1.05058,-0.90998,-0.651733,0.1127,0.356227,0.502587,0.0402993,0.824044,0.433411,-1.04951,-0.854797,1.93297,1.061,0.487072,-0.271227,0.740075,-0.826112,0.291673,-0.721618,-1.09181,0.274405,1.57941,-0.0481459,1.60059,0.457243,1.41542,0.112584,-0.173173,-1.34478,-0.75423,-0.476062,-0.136069,-0.405916,-0.622549,1.92081,0.174482,-1.04057,0.55263,-1.44458,-1.17281,0.707541,0.569126,-1.19214,-0.261577,-0.0457307,-0.453608,2.6969,-1.16272,1.01341,-0.632492,-0.401928,-0.804355,-0.340202,-0.176483,-0.711238,0.396268,-1.39374,-0.889343,0.616171,-0.95683,-0.333561,0.256627,-1.6242,0.396817,-0.138095,-0.333862,1.62959,-0.586122,-1.60651,0.302283,0.140095,0.939317,-0.438001,0.0521766,0.33331,-1.48633,-0.723809,-0.74448,2.53337,-0.51756,0.273652,0.324937,0.906616,-1.47906,-0.41837,-0.427221,-0.205649,-0.643729,0.796621,0.626019,-0.355218,0.0878003,-1.04206,1.48304,-0.232851,-2.25799,0.578451,0.321585,0.935106,-0.226282,1.5414,-2.52426,-0.107306,0.523757,-1.76845,-0.32073,2.14722,-0.638097,-1.54814,-0.876933,-0.782798,-0.259392,-0.314399,1.49366,1.66539,-1.53185,-0.793781,-0.817462,0.353368,0.718926,2.42026,-0.136265,0.699932,0.734967,-1.13389,1.16574,1.88741,-0.845575,-0.167104,-1.1759,0.148546,0.996567,-0.356833,0.0172852,-0.497872,-0.631449,-1.70508,1.68999,1.63304,-1.14068,-1.00289,-0.128954,-1.28522,0.992305,-1.84175,0.692589,0.36531,-1.13083,0.491309,-0.244666,0.747338,0.0856871,1.05004,0.435944,-1.55629,2.48455,0.413123,0.431859,1.3402,0.349008,0.0880567,0.207589,0.424006,-1.02021,0.392588,0.0633081,-0.712171,-0.338162,-1.01996,0.621396,-0.933255,0.448709,-0.679376,0.329625,1.91275,0.829206
-975.371,0.999608,0.0258135,7,127,0,1086.79,0.0539427,-0.751056,-0.295335,0.0191743,0.0953191,0.141006,1.69186,0.844939,0.0127231,0.208908,0.472734,0.125145,-0.791889,-0.489394,-1.82672,1.16395,0.386356,2.05313,0.628115,0.0488393,0.766963,0.117241,-0.375615,-0.962542,-0.765591,1.01731,0.133927,-0.0192323,0.0600923,-0.678116,-1.13833,-0.0334697,0.457808,-0.236773,0.283407,-2.23689,1.48772,-0.718707,0.204649,-0.548393,-0.277197,1.00532,0.380551,0.166911,1.64559,0.476003,0.652487,-1.12992,1.4279,-0.638149,-0.902069,-0.5885,-0.398281,-0.882221,-1.71185,0.772439,-0.145211,-0.217723,-0.360318,-0.797497,-0.592595,0.0825989,1.21719,-0.306946,-0.649058,-0.39446,-0.48639,2.24395,-0.636817,0.819584,-1.44831,0.117876,-0.579948,-0.278319,-0.245776,-1.46335,-0.162603,-1.12977,-0.998225,1.14377,-0.676146,-0.0690555,0.602909,-2.07119,0.109455,0.235676,-0.101027,1.27126,-0.446409,-1.24349,0.714513,0.185799,0.450679,-1.06195,-0.440069,0.0720189,-1.60192,-0.85796,-0.481768,1.64176,-0.55807,0.207661,0.744024,-0.511386,0.48296,-0.00631304,1.103,0.311411,-0.871703,0.499177,0.599623,-0.703938,0.114819,-0.0317745,1.9432,0.929299,-1.33891,0.173258,0.363808,-0.062107,-0.71269,0.932548,-1.01806,0.735647,-0.253515,-1.83192,0.504101,-0.528913,0.63282,-2.27646,-1.64412,-0.287631,0.0524007,-1.23023,0.0578019,-0.173494,-1.91948,-1.63997,-1.02435,0.663147,-0.0690008,0.866717,1.23277,-0.35603,-0.801083,-1.08856,0.768236,1.07731,-0.0154267,0.724098,-0.250418,1.01384,1.00707,-0.277121,-0.170039,-1.1414,0.358273,-0.384967,0.208943,0.130148,-1.51337,0.334925,-0.48675,-0.961653,0.314413,-0.413014,0.96851,-0.0140096,0.0112638,0.342737,-1.20462,0.50697,0.320263,-0.778337,-0.0248377,-2.66174,1.46145,-0.810881,-0.202752,-0.544388,-0.589852,-0.28429,0.425737,1.33289,-1.15401,0.964586,-1.42235,-0.445715,-0.329918,-1.04736,-0.972029,-0.871158,0.405042,-0.583005,0.0710487,2.04398,0.950227
-983.779,0.979303,0.0258135,7,127,0,1073.48,-0.99059,-0.166547,-0.738661,0.718302,0.136855,0.240336,1.67305,0.889672,-0.0688025,-0.293834,0.745327,0.089095,-0.696192,-0.0593337,-1.85187,1.17245,0.397337,2.55013,0.418911,-0.0985427,0.169745,0.151953,-0.69919,-0.518382,-1.61668,0.446182,-0.32762,0.204572,-0.0933413,-0.647511,-1.06674,-0.558707,0.75025,0.208772,0.960078,-2.70945,1.16322,-0.718727,-0.00935976,-0.540559,-0.228661,0.905332,1.18678,-0.056463,1.65412,0.314265,0.609531,-1.56767,1.85964,-0.674963,-1.20072,-0.278715,-0.450129,-0.449102,-1.47411,1.03747,-0.164011,-0.306448,0.126882,-0.221214,-0.787424,-0.012391,1.13982,-0.960976,-0.676484,-0.229355,-0.455034,1.96695,-0.405538,0.499155,-2.27524,0.42676,-0.465844,-0.52702,-0.63203,-1.09004,0.0376542,-0.997572,-0.175389,0.664275,-0.873631,-0.0365906,0.457439,-1.98371,0.272255,-0.0490345,-0.0618356,0.970871,-0.80568,-0.989157,0.261618,0.524043,0.627339,-1.16122,-0.0037648,0.212726,-1.26235,-1.07056,-0.174389,1.85891,-0.616435,0.368752,0.593236,-0.104212,-0.304624,-0.367734,0.44148,0.337722,-0.966353,0.302,0.0819037,0.0572219,0.510168,0.0862999,1.75667,0.50252,-0.506121,-0.40215,0.922238,0.0727565,-1.73983,0.699902,-1.4078,0.257227,-0.383669,-1.24611,0.664757,0.280625,0.970494,-2.38711,-2.15109,-0.295019,0.264381,-0.233992,0.636349,-0.594984,-2.46184,-1.58412,-0.403194,0.45601,0.00126305,1.3531,0.276316,0.23389,-0.192917,-0.898466,0.911802,0.74936,0.529789,0.454514,0.0680813,-0.317239,1.38652,0.332918,0.696964,-2.11575,0.427017,0.160986,-0.208633,-0.239941,-2.00014,0.968211,-0.210768,-0.754974,-0.236552,0.0252947,1.28027,0.240564,-0.0162141,1.17811,-1.15364,0.598773,-0.91472,-1.04251,-0.308155,-2.45666,1.01315,-1.07857,-0.0605795,-0.242648,-0.483251,0.152863,0.147385,1.29967,-1.06937,1.37448,-0.60932,0.12447,-0.454797,-1.16662,-0.67869,-0.790899,0.135027,-1.20812,0.153197,2.04024,0.834362
