# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = detection_model_model
# start_datetime = 2025-12-01 20:21:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpykXlga/standata-89d056b065a1.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpykXlga/detection_model-202512011521-4-9151ff.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpykXlga/detection_model-profile-202512011521-4-64e7e7.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=detection_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,p_z.1,p_z.2,p_z.3,alpha_z.1,alpha_z.2,alpha_z.3,u_z.1.1,u_z.2.1,u_z.3.1,u_z.4.1,u_z.5.1,u_z.6.1,u_z.7.1,u_z.8.1,u_z.9.1,u_z.10.1,u_z.11.1,u_z.12.1,u_z.13.1,u_z.14.1,u_z.15.1,u_z.16.1,u_z.17.1,u_z.18.1,u_z.19.1,u_z.20.1,u_z.21.1,u_z.22.1,u_z.23.1,u_z.24.1,u_z.25.1,u_z.26.1,u_z.27.1,u_z.28.1,u_z.29.1,u_z.30.1,u_z.1.2,u_z.2.2,u_z.3.2,u_z.4.2,u_z.5.2,u_z.6.2,u_z.7.2,u_z.8.2,u_z.9.2,u_z.10.2,u_z.11.2,u_z.12.2,u_z.13.2,u_z.14.2,u_z.15.2,u_z.16.2,u_z.17.2,u_z.18.2,u_z.19.2,u_z.20.2,u_z.21.2,u_z.22.2,u_z.23.2,u_z.24.2,u_z.25.2,u_z.26.2,u_z.27.2,u_z.28.2,u_z.29.2,u_z.30.2,u_z.1.3,u_z.2.3,u_z.3.3,u_z.4.3,u_z.5.3,u_z.6.3,u_z.7.3,u_z.8.3,u_z.9.3,u_z.10.3,u_z.11.3,u_z.12.3,u_z.13.3,u_z.14.3,u_z.15.3,u_z.16.3,u_z.17.3,u_z.18.3,u_z.19.3,u_z.20.3,u_z.21.3,u_z.22.3,u_z.23.3,u_z.24.3,u_z.25.3,u_z.26.3,u_z.27.3,u_z.28.3,u_z.29.3,u_z.30.3,v_z.1.1,v_z.2.1,v_z.3.1,v_z.4.1,v_z.5.1,v_z.6.1,v_z.7.1,v_z.8.1,v_z.9.1,v_z.10.1,v_z.11.1,v_z.12.1,v_z.13.1,v_z.14.1,v_z.15.1,v_z.16.1,v_z.17.1,v_z.18.1,v_z.19.1,v_z.20.1,v_z.21.1,v_z.22.1,v_z.23.1,v_z.24.1,v_z.25.1,v_z.26.1,v_z.27.1,v_z.28.1,v_z.29.1,v_z.30.1,v_z.1.2,v_z.2.2,v_z.3.2,v_z.4.2,v_z.5.2,v_z.6.2,v_z.7.2,v_z.8.2,v_z.9.2,v_z.10.2,v_z.11.2,v_z.12.2,v_z.13.2,v_z.14.2,v_z.15.2,v_z.16.2,v_z.17.2,v_z.18.2,v_z.19.2,v_z.20.2,v_z.21.2,v_z.22.2,v_z.23.2,v_z.24.2,v_z.25.2,v_z.26.2,v_z.27.2,v_z.28.2,v_z.29.2,v_z.30.2,v_z.1.3,v_z.2.3,v_z.3.3,v_z.4.3,v_z.5.3,v_z.6.3,v_z.7.3,v_z.8.3,v_z.9.3,v_z.10.3,v_z.11.3,v_z.12.3,v_z.13.3,v_z.14.3,v_z.15.3,v_z.16.3,v_z.17.3,v_z.18.3,v_z.19.3,v_z.20.3,v_z.21.3,v_z.22.3,v_z.23.3,v_z.24.3,v_z.25.3,v_z.26.3,v_z.27.3,v_z.28.3,v_z.29.3,v_z.30.3,mu_p,sigma_p,mu_alpha,sigma_alpha,sigma_u,sigma_v
-668.996,0.945115,0.038838,7,127,0,768.738,0.104629,-1.9083,0.545071,-0.0545029,-0.495538,-0.635121,-0.961135,-0.206016,-0.354299,-0.585573,-0.568974,-0.00331586,-1.02818,1.23702,0.716651,1.3312,-0.000632436,-1.604,0.590924,-0.371746,-0.924777,2.22691,0.935742,0.760954,0.930014,-0.934437,-0.939636,-0.242518,-2.58456,-1.12908,0.244264,0.97347,0.406346,-0.547615,-0.00282912,0.131166,1.40875,2.36104,-0.502183,0.885249,3.16929,-0.347482,-1.56733,-0.998761,0.378117,-1.41948,-0.775681,1.58793,-1.6471,-0.820175,-0.422092,-2.62175,0.801066,0.573022,1.76558,-1.02818,-1.80381,-1.28851,0.515702,-0.625481,-0.510878,-0.182585,0.174085,-0.579972,-0.999393,-0.561433,1.63474,1.63379,0.127113,-0.242873,-0.661632,-1.87247,0.132476,0.55781,-0.215974,1.79655,0.322172,-0.213076,-2.34476,-0.714594,1.44374,1.07595,0.0699546,-1.02712,-1.20969,2.22074,0.296956,-0.679424,0.0475231,0.495717,0.222697,1.17364,-0.549981,-0.330574,-1.06232,-0.335659,-0.521451,1.70101,-1.91441,-0.37816,0.473971,0.153157,0.214543,0.484178,1.21869,1.12009,-0.8263,0.506617,0.785775,2.01951,0.031654,0.824644,1.32066,-1.09244,-0.462406,-0.84397,-1.06213,-1.44773,-0.982782,0.0128292,0.321995,0.361066,0.375325,-0.173224,-0.897436,-0.0244331,1.4815,0.848646,0.858246,-1.10724,2.87724,0.946164,-0.0752578,-3.19372,-0.143248,-1.58241,0.856704,1.0844,-1.29729,0.374238,0.00115776,0.0684196,1.72156,0.868951,-0.277034,-0.0392199,0.856824,2.71095,-0.298142,0.066981,0.783636,-1.16124,1.85426,-0.730235,1.55747,-2.52726,0.083446,-0.301401,0.732769,0.586464,1.77373,-1.29687,-0.104081,0.229355,2.14063,-0.763109,0.576476,-1.67266,1.19082,-0.172532,0.338886,0.0038287,1.80002,0.791847,-0.806508,-1.59499,2.41721,0.767238,-1.72089,0.854033,1.12642,-0.31879,1.08573,-0.229821,1.01113,0.489217,-0.013521,0.309551,-2.20704,0.285485,1.00053,0.622421
-674.447,0.977659,0.038838,7,127,0,767.27,-0.155815,0.983878,2.44246,-0.705424,-0.796663,-0.650228,-1.11909,-0.0369933,-0.61578,0.0976913,-0.224955,-0.473681,-0.67263,0.534824,0.988744,0.229519,-0.536572,0.78987,0.423359,-1.02571,-0.560685,0.315763,-2.69813,1.10121,1.81976,-0.0189424,-0.970082,0.579912,0.737161,1.61799,0.976829,-0.556628,0.717913,-0.87299,1.17914,-2.07839,-3.04016,0.402902,0.477853,0.0139561,0.358103,-0.488335,-0.798812,1.0519,-0.748469,0.865548,-0.554515,1.70773,0.0214692,-0.314784,-0.737945,0.938694,0.040077,0.534667,0.490229,-0.920066,1.33875,0.020345,0.46266,-0.505251,-0.877722,-0.883804,0.336618,1.19174,0.110264,0.011177,-0.720746,1.39248,-1.35753,-1.33938,0.67398,0.154851,1.61551,-0.462127,-1.01991,1.24637,-2.74546,0.218518,0.757698,0.878808,1.31367,1.19845,-0.324238,-0.51683,0.0418366,2.71021,-2.67716,-0.667116,-1.27213,-0.133431,-0.00561558,1.08014,-0.555234,-1.08079,0.585959,-1.23951,1.48246,-1.1736,1.26766,-0.119968,0.951827,-0.906248,-0.795582,-0.201277,-1.32474,0.516591,0.326386,-1.29028,-1.46648,-1.05959,0.79321,-0.304735,0.193937,-0.249271,-0.931238,0.383317,-0.334531,0.345412,-0.00070283,0.227463,0.820775,1.96593,0.658229,-0.940314,1.84505,-1.36301,-1.26812,-0.494449,-0.458017,0.502633,-1.8,-1.20309,0.523169,1.87165,-1.09016,0.649973,0.958246,0.0480058,0.0488801,-1.63672,-0.139533,0.0266927,-2.3316,-1.19873,0.0891175,-0.458216,-0.343117,-1.47574,-0.0918944,-0.21937,-1.83738,-0.199993,2.46834,0.407535,-0.640929,1.2439,0.0454399,0.370818,-0.776383,0.694321,-0.571382,0.608013,0.0567661,1.10982,-2.38622,-0.034149,-0.0106566,-0.122324,-1.41404,-0.630334,0.465067,-1.59325,-0.700812,-0.145507,0.0804067,1.01435,1.03262,-2.38237,0.895064,-1.7188,-0.585353,-0.564846,-1.93207,0.508677,0.0930824,-0.654226,-0.309137,0.205595,-2.03172,0.286677,1.14703,0.544028
-674.125,0.995929,0.038838,7,127,0,761.684,-1.48049,0.22998,-1.13003,-0.40953,-0.423309,-0.612781,-0.600315,-0.244162,0.296323,-0.357928,-0.80948,0.0685779,-0.749198,1.05422,1.054,1.75766,0.974145,-1.09825,1.18366,-0.487435,-1.41745,2.4386,0.882272,0.712346,1.11307,-0.105183,-0.468561,0.0314054,-2.6661,-0.905002,0.0206986,0.912935,0.873284,-1.29721,0.114637,0.450701,0.903913,0.960733,-1.24049,0.382178,2.44444,0.262994,-1.00206,-0.758634,-0.039308,-0.785569,-1.14082,0.800386,-1.75275,-0.278886,-0.0372715,-3.1048,-0.0356999,-0.0660394,0.694898,-1.01258,-2.09326,-1.83416,0.381517,-1.20231,-0.767411,-0.846493,-0.247199,-0.809814,-0.614196,-0.781637,2.42918,1.3811,-0.240725,-0.346062,0.222566,-1.95802,0.109865,-0.142418,-0.632412,1.56834,0.787874,-0.78619,-2.70772,-0.254138,0.740785,1.5078,-0.455268,-1.06354,-0.482527,1.60868,2.44146,-0.818328,-0.546894,0.464825,0.384178,1.16092,0.0971229,-0.395634,-0.839432,-0.408403,-1.00287,1.54359,-2.01173,-0.834166,-0.503552,0.377434,0.194729,0.357222,1.12375,0.848388,-1.03424,1.24077,1.04217,2.18447,-0.384716,0.593338,1.01724,-0.919641,-0.207664,-0.516016,-0.71733,-1.12483,-0.306605,-0.110398,-0.435828,-0.0885969,-0.481524,0.128332,-1.30921,0.17815,1.51345,0.440694,1.00533,-0.875666,2.15957,0.734383,0.704433,-2.9882,0.0345011,-1.70926,0.501621,0.806749,-0.953988,0.716585,0.0377071,-0.065965,1.80406,0.288688,-0.227132,-0.0671165,0.660914,2.5316,-0.520774,-0.144136,0.878534,-0.947424,1.49122,-0.695954,0.761363,-2.1653,0.354243,-0.219811,0.845351,-0.0244869,1.21962,-1.07543,-0.401736,0.236671,2.35395,-0.577959,-0.0923691,-0.554783,1.01279,-0.107819,-0.0736301,0.530935,1.05029,0.253563,-0.687826,-1.81604,1.82002,1.28492,-1.92884,0.968885,0.88075,-0.228185,1.46668,-0.519357,0.437581,0.159985,-1.14529,0.0191734,-0.989392,0.26949,1.13437,0.794599
-670.378,0.998813,0.038838,7,127,0,779.324,-0.172144,0.111758,1.111,2.15589,-0.298513,-1.23824,-1.6131,-0.331991,-1.18786,-0.747977,0.00283218,-0.846887,-0.804515,-0.315385,1.41387,1.09736,1.97801,-0.0204084,0.0609601,-2.02273,-1.06623,2.50344,-2.14231,0.703279,1.07283,-0.729598,-1.50907,0.0820092,-0.721281,0.565682,0.737628,-0.759009,-0.289425,-0.388211,0.409404,-2.03572,-2.11632,0.523299,2.10723,0.0501364,0.134929,-0.377136,-0.453568,0.881658,-0.503813,0.643397,-0.478375,1.50525,-0.0477796,-0.593174,-0.65433,0.0473605,0.20251,0.532182,0.490232,-1.19058,1.08728,-1.54859,0.411542,-0.615044,-0.965083,-0.801376,0.077457,0.747575,-0.178702,0.206796,2.03582,2.77569,-0.437969,-1.045,0.917658,0.0306015,1.50183,-0.320347,-1.96481,1.56449,-0.830585,0.385456,-1.12454,0.0574631,1.71835,0.859284,0.023849,-0.23714,0.765528,1.9976,-0.161309,-0.508563,-0.741654,0.325735,0.373983,1.81641,-1.1005,-0.843456,1.04974,-0.631407,1.12701,1.62605,-0.262536,0.153328,-0.168696,-0.989694,-0.459728,0.350165,-1.72088,0.705413,-1.65934,-2.13905,-1.65729,-0.653016,0.425411,-0.440526,-0.350693,0.286437,-0.320279,-0.386597,-0.73727,-0.600679,0.244533,0.819614,-0.927725,1.48403,-0.679651,0.0721991,0.332997,-1.14337,-1.13871,-0.156008,0.502982,1.18284,-0.382655,-1.36012,0.549602,1.79309,-1.28793,-0.321531,-0.175728,0.522471,-1.38383,-1.85384,0.323724,-0.0313269,-2.72371,-1.69957,0.795962,-0.161324,0.88107,-1.33461,-1.42848,-0.901131,-1.79052,0.970623,2.11773,0.789984,1.88328,0.717876,0.946389,2.17614,-0.498199,1.03826,-1.15956,1.36041,-0.0810604,0.644234,-0.972776,-1.64765,-0.216177,-0.537813,-0.181332,-0.362179,1.34358,-1.91209,-0.584156,0.92062,-0.300138,-0.30656,0.867675,-3.15018,0.747537,-0.815147,-0.929536,0.686795,-1.46822,-0.525482,-0.683443,0.617238,-1.81541,0.506444,-1.35488,0.316323,2.74228,0.822243
-661.105,0.985316,0.038838,7,127,0,772.005,-1.05596,-1.92641,0.168594,-0.668187,0.935452,-1.37319,-2.21274,-0.150871,0.568078,-0.176904,-0.303214,0.0202254,-1.67432,1.43094,0.428403,0.334086,0.689444,-0.502322,1.5883,-0.0250826,-0.610754,0.417193,0.202412,0.776945,1.33241,0.460964,-0.174343,0.215811,-0.995478,-0.255342,2.36843,0.83607,0.462954,-2.47633,0.44308,-0.316174,0.18421,0.938128,-0.665426,1.3853,2.59821,1.0984,-1.1936,-0.000695515,0.444585,-0.242445,-1.12829,1.23995,-1.72195,-0.267183,0.547029,-1.86102,0.28109,0.517475,1.83129,-0.375236,-0.346719,-0.00428332,0.417067,-0.768893,-0.688055,-1.03376,0.264114,-0.532472,0.147032,1.03852,-0.0830043,0.859147,-1.14736,-1.41376,0.479692,-1.99337,0.59844,0.564303,0.197329,0.940563,-0.989794,-0.195875,-0.131445,1.1439,0.768138,1.47504,-0.00779019,-2.37299,-0.427948,2.27585,0.401615,-0.845472,-0.198463,0.489289,0.382318,0.829684,1.12528,-1.12139,-0.853227,-0.743633,-1.51125,0.364401,-0.682397,-0.306852,0.958233,-0.477449,0.0122236,0.0671247,0.792863,0.843432,0.593115,0.301116,1.36864,1.32244,1.1731,1.11866,1.43306,-1.17102,-0.432617,0.489666,0.0690299,0.170454,0.481191,-0.0940306,1.37964,1.50723,1.39771,-1.55101,0.804244,0.332463,0.806741,-0.0394218,-0.0790628,0.496544,1.54587,1.40134,-0.373504,-3.10841,0.480506,0.153646,1.54229,0.247671,1.10509,1.35709,-0.418592,0.100529,1.30023,0.376632,-1.49415,-1.76221,-0.688287,1.35487,0.5203,0.344969,0.22243,-1.54151,-0.0868144,0.247942,0.84042,-1.62027,-0.435522,-1.2091,0.488404,-0.260175,1.83764,-1.07102,0.0930202,-0.896935,0.591771,0.591755,0.092516,-0.274109,-0.385024,0.636387,-0.640145,-0.0140873,1.77928,-0.51574,-0.220489,-0.60972,1.7124,0.99031,-1.50915,0.617973,1.87582,-1.5211,1.56056,0.281128,0.492529,-0.294176,-1.23221,0.468135,-0.476225,0.0894513,1.83162,0.471573
-653.361,0.996391,0.038838,7,127,0,738.4,-0.432562,2.16165,0.387888,-1.08982,-1.36639,-1.09498,0.461511,-0.148549,-0.771168,0.176484,0.397538,-0.0825225,-0.506447,0.80701,1.36879,1.83613,-0.221965,-0.0888552,-0.212608,-1.9423,-0.859992,1.85403,-1.73767,0.872364,1.52196,0.0897153,-1.27235,-0.432706,-0.636708,0.446046,-0.864567,-0.0441433,0.98141,0.298376,0.533237,-1.01721,-2.25021,1.34867,-0.0104483,-0.30113,0.372235,-0.530503,-0.839425,0.643565,-1.052,0.610898,-0.473973,0.953661,-0.041888,-0.401975,-1.01425,-0.952636,0.20483,0.744263,0.230213,-1.26595,-0.0918414,-1.62844,0.824468,-0.982142,-0.775734,-0.676797,-0.278019,0.61493,-0.244766,-1.34411,0.799221,1.11139,-0.514961,-0.682348,0.254768,-0.128189,0.864509,-1.0735,-2.04006,1.95035,-0.721687,-0.162575,-1.50031,-1.1556,1.07253,0.445592,-0.000595108,0.0901688,0.0247853,1.33943,-0.433557,-0.957747,-1.50796,0.145925,-0.628802,0.629333,-1.79165,-0.858967,0.0274616,-0.864799,2.11582,0.42087,0.235887,0.00503117,-0.219739,-0.000564191,-0.424768,0.528659,-0.894857,0.670263,-1.36523,-0.489004,-1.18899,-0.614026,-0.63825,-0.480292,-0.417737,0.085298,-0.713215,-0.846263,-0.947245,-1.02249,-0.930322,0.439419,-0.638774,0.732845,-1.3407,0.613744,-0.482363,-1.58361,-0.830485,0.231778,0.996672,-1.01847,-0.544659,-1.28344,1.04262,1.93485,-1.33056,-1.20546,-0.135729,0.517942,-2.07254,-2.30554,0.203135,-0.2492,-1.8419,-1.25571,0.786686,0.884494,0.133452,-0.147981,-1.30593,-0.125831,-1.27327,0.523722,2.79565,-0.407545,0.0964013,0.317479,1.36939,0.981153,-1.33586,1.61401,-0.517531,0.642023,-0.201893,2.5769,-0.675208,-1.13628,-0.352273,-0.925514,-0.362335,-1.1845,2.00273,-0.929183,-1.26866,0.994473,-0.192945,0.155315,1.61861,-1.75957,0.592869,-0.582474,-1.33218,0.60783,-1.4403,-0.168122,-0.195021,0.17386,-0.186454,0.211999,-0.936248,0.12534,1.19966,0.768142
-650.507,0.97582,0.038838,7,127,0,751.783,-0.406032,-0.0788185,-0.0703166,-0.610499,-1.35416,-1.25944,-0.551201,0.0736309,0.437795,-1.03076,-0.320103,-0.193463,0.385751,1.603,0.183857,-0.0689665,0.531397,0.386607,0.438915,0.206405,-0.678639,1.0962,0.0559846,-0.280593,1.10886,0.247028,-0.329875,1.00087,-1.07489,0.0451744,1.1003,0.926511,0.516936,-1.99993,0.957579,-0.235452,-0.400999,0.379675,0.0178315,1.67423,2.21903,0.866103,0.105002,-0.157387,0.582209,-0.094636,-0.811689,1.4972,-1.07529,0.721615,-0.456798,-1.6,0.637008,0.176084,1.41704,0.211253,0.0699025,-1.95375,-0.56925,-1.66126,-1.52537,-0.780434,0.074813,-0.510585,0.631224,0.13656,0.00566541,1.43469,-0.906429,-0.683882,0.487215,-0.837544,0.103108,-1.21128,-1.17714,1.33543,-1.78762,-0.322062,-0.156434,0.0515031,1.40004,1.39853,-0.240751,-1.48754,-0.643796,2.70209,0.125054,-0.978268,-0.64494,0.105102,0.345956,1.20839,0.884824,-0.92646,0.0709086,-0.495468,-2.70889,1.7865,0.27524,-0.398959,0.827053,-1.39828,0.215044,-1.73307,-0.47312,0.544383,-0.582987,0.564223,-0.202883,0.331936,1.20334,1.01571,1.20427,-0.064696,-0.179834,-2.5673,-0.2493,-1.93356,-1.16796,0.119641,-0.101315,-0.110623,0.611153,-1.88904,1.16265,1.64685,-0.48051,0.551566,-0.159276,-0.0644045,-0.700461,-1.05185,-0.316642,-1.73762,-1.11218,-2.15425,-0.222321,1.62234,-0.722142,0.133182,0.00290988,1.09745,0.332804,-0.541848,0.473835,-0.0822999,-0.263817,1.15145,-0.188916,-0.556624,-1.22209,-2.69021,2.127,-0.443164,1.37969,-1.97211,-0.583854,0.129608,0.119342,-0.517128,2.06325,-1.06464,-0.370661,1.92072,-0.48072,-2.48358,0.0754354,-2.10101,0.217664,-1.15881,-1.44751,0.244966,0.300928,1.1683,-0.581973,-1.23182,1.97508,0.318187,-0.670551,-0.978602,-1.24494,-2.42725,0.932881,-1.1425,0.233791,-0.656919,-0.377615,1.74793,-0.919205,0.294679,1.20411,0.56925
-636.472,0.998758,0.038838,7,127,0,746.209,-1.05065,1.33716,0.890213,0.0853062,-1.87527,-1.14181,-0.754974,0.102075,0.172032,0.862295,-0.909545,-0.012964,-1.57954,1.10513,1.41434,0.721076,-0.506842,-0.94031,0.896591,-1.04203,-0.0160789,1.59379,0.28832,1.4247,1.22292,0.442821,-0.572904,0.477571,-0.370754,-0.476461,2.08463,-0.731744,0.418488,-1.01228,1.47468,-1.50158,0.291339,1.88675,-0.572543,0.174758,1.3323,0.433214,-1.61513,1.43847,0.285671,1.23387,0.801162,1.34127,-1.80126,-0.378247,0.413026,-1.09047,-0.750938,0.0808657,0.531633,-0.231008,-0.147907,-1.20234,0.988509,0.590502,-1.00047,-0.116115,0.112337,0.771606,0.340057,0.884285,0.891109,2.29853,-0.429879,-0.0181388,0.645157,-0.915554,1.33246,0.803343,-0.842102,1.76772,-1.04343,0.540869,-0.900344,0.371489,0.977881,1.21315,0.190751,-0.0112335,0.542641,3.39368,0.953922,-0.185069,0.247105,0.862732,-0.000903286,1.35853,-0.571142,-1.18008,-0.78246,-0.939393,1.33509,0.467948,-0.742297,-1.16287,0.565188,-0.555737,-0.870706,-1.65852,-0.472035,2.24579,-1.47402,0.742127,-0.448096,-0.0760791,-0.825855,0.61685,-1.77606,-1.13253,-1.8509,-0.434777,-1.1708,-0.453542,0.688372,-0.157269,0.0757356,1.97865,-0.907525,-0.817549,0.675911,-0.11477,0.510086,1.12328,1.09974,-1.03259,1.32125,-1.08282,0.674101,0.000110403,0.19277,-0.510385,1.40332,0.4882,-1.12327,-1.08809,-0.113085,-0.767777,-0.34304,0.472769,-1.91739,1.18833,1.43062,0.706266,0.16608,0.212299,-0.377736,-0.482651,0.901575,0.240649,0.524483,-1.59929,0.265723,-0.169264,-1.59582,-0.120571,0.345918,1.12745,-1.08345,0.350155,-0.845517,-1.47004,0.446773,-2.05227,-0.580984,-1.15767,0.381763,-0.898008,0.276307,1.50919,-0.0297673,-0.459404,1.99515,-0.147371,-2.17259,-0.572819,1.46458,-0.406444,0.665022,-0.974898,-0.0620885,0.333164,-1.08411,0.36861,-1.73385,0.655454,1.54409,0.926327
-634.981,0.997162,0.038838,7,127,0,725.642,-0.142774,-0.11459,0.0699691,-0.102228,-1.7383,-1.5596,-0.976522,-0.559391,-0.584791,-0.896405,-0.235178,2.49306,-2.04223,0.544341,1.09938,0.701362,0.266036,0.0384398,0.796236,-1.44769,-1.61494,1.33207,-1.08359,1.04291,0.81765,0.30225,-0.812093,-0.399162,-1.49699,0.37309,0.398836,0.630458,0.585064,-0.907392,0.821306,-1.01227,-1.29891,0.667872,0.400433,1.38669,1.84741,0.864387,-0.340918,-0.174772,-0.278977,-0.39203,-1.49531,1.82705,-0.0767422,0.484596,-0.0751564,-2.04923,0.882148,1.79086,1.64226,-0.31726,-1.40248,-1.9625,0.369408,-1.29736,-1.07661,-0.502106,0.696919,0.518912,-0.0114835,-0.751754,0.707386,1.57405,-1.11395,-0.898045,0.745107,-0.813,0.47776,-0.547496,-0.479185,1.72232,-1.84988,-1.16806,-1.65141,0.727454,1.80022,1.97972,0.191527,-1.44168,-0.292013,2.24912,0.128456,-0.656697,-1.082,0.512874,0.906985,1.25351,0.519148,-0.383475,0.97415,-1.36066,-0.188629,0.267261,0.437653,0.122059,-0.21255,-1.36371,-0.648305,0.533057,0.288466,0.8676,0.0485394,-2.33317,-0.396362,0.659637,0.438863,-1.01982,1.06721,-0.0577598,-0.644629,-1.91004,-1.39954,-1.64571,-0.35771,-1.2899,-0.641788,0.140318,1.55811,-0.676098,-0.84988,-1.34409,0.22328,-0.947146,0.5998,-0.436743,0.204025,0.986531,-0.348092,-1.83264,-1.57888,-1.4247,0.987033,0.500151,-0.602443,-0.592576,0.958321,1.21782,-1.13296,-0.216823,0.274335,-1.85618,-0.177311,0.752863,-0.355434,-0.763054,-2.33074,-1.08859,3.30676,-0.581179,1.20385,-0.604978,-0.466125,-1.34531,0.708867,1.66117,0.517004,-0.964617,0.207328,1.93782,-0.559431,-0.383963,-1.48132,0.0230428,-0.559039,0.19817,0.530359,-0.54431,0.418445,-1.20833,-0.651421,-0.675876,1.05371,-1.61385,-0.290346,-0.901493,-1.19256,-1.91963,-1.03667,1.85291,0.7802,-0.274634,-1.11815,1.57592,-0.509186,0.0837592,2.00116,1.36121
-625.237,0.99224,0.038838,7,127,0,723.549,-0.588588,-1.56926,-0.109352,-0.695505,0.912105,-0.448493,-0.783568,-0.0573592,0.0427747,-0.12588,0.24116,-1.13543,0.0346754,0.528236,0.557778,0.501736,0.391166,-0.126678,0.0381392,-0.521853,-0.0853482,0.617889,-0.505975,0.339043,2.23947,-0.0563752,-0.738858,0.393504,-0.38932,0.442865,0.681456,0.246136,-0.106142,-0.669318,0.889808,-0.802328,-0.680883,1.6108,-0.402228,-0.0195538,0.686043,-0.350063,-1.08981,1.21798,-0.43146,1.02763,-0.466526,1.06847,-1.41567,-0.29416,-0.169894,-0.0123816,-0.596636,-1.00964,-0.505126,-1.10802,2.24979,-0.097809,0.708236,-0.452589,-0.417861,-0.981193,0.0325435,-0.462317,-0.42615,0.256636,0.484488,1.40367,-0.809505,-0.82278,0.244079,-0.839132,1.69593,-0.317613,-0.976256,1.01151,0.48959,1.01594,-0.167036,-0.0536515,0.507722,2.0274,-0.616624,-0.308548,0.499913,2.19205,-0.094361,-1.30185,-0.511881,-0.337375,-0.538132,1.06985,-0.846528,-1.11374,-0.476718,-0.390938,0.814773,0.671085,-0.296002,-1.10015,0.839514,0.350002,0.17857,0.28655,-0.49394,1.02145,-0.793874,1.45592,0.0344169,0.77959,0.0391109,1.28542,-0.394018,-1.46169,-0.92418,1.57492,-0.371298,0.0341927,-0.531813,0.880936,0.680458,1.29804,-0.91945,-1.03203,0.459059,-0.193953,0.0963045,1.29059,1.15317,-0.462444,1.12783,-1.66494,1.31205,0.0274027,-0.541679,-0.0759641,0.815561,1.21663,-1.05981,-0.920049,-1.5967,-0.965817,0.0837518,-0.339235,-0.96479,0.781937,0.747915,1.23286,-0.919456,-0.0379473,0.920916,-0.609936,1.72717,0.253455,-0.300142,-0.948853,1.61469,1.39369,-2.23302,-0.491778,1.00425,0.41651,-0.569351,-0.509685,0.0998415,-0.187504,1.28455,-1.66084,0.192639,-1.09286,0.76793,-1.00684,-0.0447844,1.9769,-0.52522,0.404057,2.02427,0.11796,-0.993593,0.538631,1.60617,0.539058,0.665525,-1.55909,-0.67814,0.284234,-1.59228,0.0669705,-1.61322,0.657402,3.8961,2.19302
