# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = detection_model_model
# start_datetime = 2025-12-02 02:14:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/standata-7e48598403b.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/detection_model-202512012114-2-6daded.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/detection_model-profile-202512012114-2-919e92.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=detection_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,p_z.1,p_z.2,p_z.3,alpha_z.1,alpha_z.2,alpha_z.3,u_z.1.1,u_z.2.1,u_z.3.1,u_z.4.1,u_z.5.1,u_z.6.1,u_z.7.1,u_z.8.1,u_z.9.1,u_z.10.1,u_z.11.1,u_z.12.1,u_z.13.1,u_z.14.1,u_z.15.1,u_z.16.1,u_z.17.1,u_z.18.1,u_z.19.1,u_z.20.1,u_z.21.1,u_z.22.1,u_z.23.1,u_z.24.1,u_z.25.1,u_z.26.1,u_z.27.1,u_z.28.1,u_z.29.1,u_z.30.1,u_z.1.2,u_z.2.2,u_z.3.2,u_z.4.2,u_z.5.2,u_z.6.2,u_z.7.2,u_z.8.2,u_z.9.2,u_z.10.2,u_z.11.2,u_z.12.2,u_z.13.2,u_z.14.2,u_z.15.2,u_z.16.2,u_z.17.2,u_z.18.2,u_z.19.2,u_z.20.2,u_z.21.2,u_z.22.2,u_z.23.2,u_z.24.2,u_z.25.2,u_z.26.2,u_z.27.2,u_z.28.2,u_z.29.2,u_z.30.2,u_z.1.3,u_z.2.3,u_z.3.3,u_z.4.3,u_z.5.3,u_z.6.3,u_z.7.3,u_z.8.3,u_z.9.3,u_z.10.3,u_z.11.3,u_z.12.3,u_z.13.3,u_z.14.3,u_z.15.3,u_z.16.3,u_z.17.3,u_z.18.3,u_z.19.3,u_z.20.3,u_z.21.3,u_z.22.3,u_z.23.3,u_z.24.3,u_z.25.3,u_z.26.3,u_z.27.3,u_z.28.3,u_z.29.3,u_z.30.3,v_z.1.1,v_z.2.1,v_z.3.1,v_z.4.1,v_z.5.1,v_z.6.1,v_z.7.1,v_z.8.1,v_z.9.1,v_z.10.1,v_z.11.1,v_z.12.1,v_z.13.1,v_z.14.1,v_z.15.1,v_z.16.1,v_z.17.1,v_z.18.1,v_z.19.1,v_z.20.1,v_z.21.1,v_z.22.1,v_z.23.1,v_z.24.1,v_z.25.1,v_z.26.1,v_z.27.1,v_z.28.1,v_z.29.1,v_z.30.1,v_z.1.2,v_z.2.2,v_z.3.2,v_z.4.2,v_z.5.2,v_z.6.2,v_z.7.2,v_z.8.2,v_z.9.2,v_z.10.2,v_z.11.2,v_z.12.2,v_z.13.2,v_z.14.2,v_z.15.2,v_z.16.2,v_z.17.2,v_z.18.2,v_z.19.2,v_z.20.2,v_z.21.2,v_z.22.2,v_z.23.2,v_z.24.2,v_z.25.2,v_z.26.2,v_z.27.2,v_z.28.2,v_z.29.2,v_z.30.2,v_z.1.3,v_z.2.3,v_z.3.3,v_z.4.3,v_z.5.3,v_z.6.3,v_z.7.3,v_z.8.3,v_z.9.3,v_z.10.3,v_z.11.3,v_z.12.3,v_z.13.3,v_z.14.3,v_z.15.3,v_z.16.3,v_z.17.3,v_z.18.3,v_z.19.3,v_z.20.3,v_z.21.3,v_z.22.3,v_z.23.3,v_z.24.3,v_z.25.3,v_z.26.3,v_z.27.3,v_z.28.3,v_z.29.3,v_z.30.3,mu_p,sigma_p,mu_alpha,sigma_alpha,sigma_u,sigma_v
-613.939,0.999693,0.0455546,7,127,0,699.49,-0.776459,-1.39045,1.11751,1.80751,-0.872671,-0.266574,-1.45985,-0.249771,-0.704152,0.430628,-0.503564,-0.360712,-1.24293,0.739495,-0.00780001,0.485474,0.961706,-0.799977,0.413773,-1.39049,-2.08615,0.0585185,-1.97111,1.54022,1.60163,-0.73037,-0.461808,-0.588133,-1.33963,-0.461185,1.73641,-0.548394,0.402557,-0.725403,0.628229,-0.938946,-0.290639,1.63594,-1.03634,0.373311,1.66362,-0.233966,-0.298648,-0.234345,0.18882,-0.0876259,-1.08069,0.688279,-2.15518,0.275493,-0.159284,-0.684316,1.70331,1.30993,0.484917,-0.468825,0.386735,-0.745971,0.360446,-0.761016,-0.000546685,-0.92995,0.429068,1.57611,-0.153772,0.635927,-0.0112821,2.33662,-1.35593,-1.11227,0.189931,0.257569,0.692112,-0.229125,-1.3855,0.562417,-0.793172,-1.22896,-1.64067,0.729129,1.06664,0.927253,-0.539928,-1.46805,-0.636408,1.23406,-0.30495,-1.09087,-1.26598,-0.798755,0.0506081,0.176928,-1.07378,-1.44797,-0.110541,-0.845623,0.415906,0.656506,-1.5374,-1.52607,1.12367,-0.0732134,-0.0595625,0.571488,-0.857014,1.30495,-1.68045,-1.06937,0.0346548,1.188,0.16576,1.44645,1.00055,-0.446697,-1.61885,0.180859,-1.71236,-0.3735,1.29847,-0.772421,0.0969415,-0.170671,0.762021,0.520864,0.109767,-2.31004,-0.288723,-0.436387,1.30602,-1.75087,0.436995,-0.0878349,0.149353,0.793172,-0.423762,-0.265902,0.887343,0.514539,1.12477,-0.0566161,0.634572,-0.187152,1.3718,-0.871726,0.710342,0.20676,1.57259,1.15218,1.07605,0.775951,-1.57515,-0.322343,1.77798,-0.268815,0.277529,-0.0242969,1.79124,0.977193,0.506153,0.367263,0.504824,0.361704,0.120772,0.559383,-0.232894,-0.271665,-0.46711,-0.863239,0.460381,0.188128,1.14705,-1.71411,0.0704187,0.667791,-0.205431,-0.341595,1.55909,-0.486577,-0.847809,0.532256,0.50127,-0.889587,2.08659,-0.139023,0.148449,0.163962,-1.37215,0.319933,-1.37849,0.451783,2.59811,1.86814
-602.799,0.994047,0.0455546,6,63,0,690.423,-0.703088,-0.647274,-0.397499,0.193016,-0.966835,-0.416961,-0.304496,-0.475975,0.32631,-0.878036,-0.347162,-0.833513,-1.24344,1.49927,0.580264,0.459457,0.287469,0.270285,0.256067,-0.290256,-0.447985,1.54128,-0.379435,0.805614,1.1419,-0.0346129,-0.492684,1.47277,-0.270375,0.510461,1.3046,0.670317,0.262154,-0.728399,0.400007,-0.382431,-1.34351,2.05442,0.924087,0.930925,1.18578,0.617143,-0.881983,1.05102,-0.554383,0.953755,0.121196,2.09472,-1.46126,-0.131857,-0.138392,-1.40707,2.05923,0.32202,0.956453,-0.729719,-0.191361,-0.281765,1.43524,-0.19433,-1.29834,-0.162346,0.0852174,-0.128253,0.636594,-0.513422,0.689879,1.55066,0.0297886,-1.24817,0.721312,-1.66854,0.189743,-0.226768,-0.355869,1.37291,-1.03224,0.576943,-0.517889,-0.589242,1.01262,0.69146,-0.0606556,-1.25727,0.174599,2.3176,0.181252,-0.409367,-0.831459,1.11328,0.274304,1.21731,0.581312,-1.29768,-0.403576,-0.543517,-0.65248,0.282696,0.633805,0.0557475,-0.443304,-1.39174,-0.937044,0.0849606,0.729189,0.765873,-0.706759,-0.96656,-0.777833,0.162206,0.978552,0.546058,0.053651,-0.151245,-0.137758,-0.38211,-0.684557,-0.356854,-1.2563,0.746411,0.223901,1.3559,1.259,-0.909548,1.49406,-0.32873,-1.22115,0.343822,-0.0582666,1.75867,0.59366,0.103845,1.00846,-0.129167,-1.62215,-1.86002,1.84286,0.659718,-2.04105,-1.84697,-1.04517,-0.711388,-1.2359,0.787067,0.835614,-0.453667,-0.269027,1.00566,-0.0839512,0.0803033,-0.432629,-1.37543,0.992196,0.271567,0.890305,-1.56226,0.420436,0.326483,-0.181847,0.872389,0.523189,0.453451,0.110891,1.15246,-0.206697,-0.127006,0.924311,0.130173,-0.929916,-0.260863,0.165636,-1.28325,1.09996,1.10679,-0.504939,0.0395772,1.41575,-0.513546,-0.0374686,-0.763451,0.115588,-0.257061,-1.19112,0.891957,0.0780096,-0.854378,-0.713255,1.12631,-1.84655,0.719395,2.54986,2.21629
-615.17,0.97447,0.0455546,6,127,0,701.094,-1.2481,-0.679005,0.745934,-0.140234,-1.05547,-1.50289,0.583198,-0.635722,0.0669677,0.294593,-0.404991,0.3515,-1.28174,-0.178845,0.373487,0.194088,0.706903,-0.282084,0.197965,-1.56896,-1.74371,0.597055,-0.905312,0.952399,0.988136,0.473501,-0.142813,0.49214,-0.533514,0.733611,1.29105,0.911205,0.459685,-1.53243,0.388269,-1.2016,-0.886227,0.732811,0.273256,0.0857071,1.20406,-0.479393,-1.74782,1.63047,1.43448,0.772834,-0.595589,1.81447,0.169486,-0.147415,-0.22639,-1.42245,0.428204,1.02355,-0.0900096,-2.62779,0.169203,-0.285997,1.58365,-0.735227,-0.467718,-1.8746,1.07909,0.520821,0.89596,-0.148673,1.01459,0.630933,-0.9165,-1.25957,-0.261104,0.0393961,0.0669629,-0.118868,-1.39765,1.34424,-1.18954,-0.213928,0.261623,0.241565,0.839572,1.80189,0.0193017,-1.7445,-0.0106046,2.91122,-0.128401,-0.739569,-0.346671,0.290345,0.186985,0.91584,0.197676,-0.127599,-0.058751,-0.0379559,-0.221535,0.833046,0.366559,-0.978025,-0.143099,-0.47406,-0.754851,0.0453892,1.59293,1.30922,-0.0295851,-0.134694,-0.346569,-0.454988,0.0503505,0.697593,0.928874,-1.16116,0.232824,0.889543,-1.00175,-0.295535,-0.367923,0.459849,0.77055,0.415055,1.14615,-0.234362,0.918775,-0.810294,-1.06042,0.221504,0.222031,0.139945,2.03965,-0.0209571,0.512864,0.0686471,-1.09051,-1.39237,0.670945,0.205801,-1.39032,-1.50018,-0.434239,0.811078,-0.370894,-1.0979,0.296775,-1.31064,1.06511,2.09916,0.513608,-1.59959,0.275185,-1.42903,0.871872,0.16267,0.240033,-1.01549,0.52146,0.560324,-1.19828,-0.210787,0.32897,-0.978175,-0.431734,1.3272,-0.0937544,-1.2079,-0.156154,0.908251,-1.06362,0.471693,0.889132,-0.661864,-0.954325,0.435978,-1.34736,-0.801304,2.08433,-1.35388,-0.833456,-0.658102,-0.0110396,-0.201182,0.972699,-0.550872,0.067062,-1.11843,-1.21871,0.650828,-0.435462,1.25286,2.69708,1.96209
-619.604,0.982596,0.0455546,6,63,0,698.667,-1.87757,-1.09956,-0.197845,0.112468,0.0621019,-0.704174,0.170482,-0.0396358,-0.437449,-0.590651,-0.590359,0.0138,-1.73024,1.36123,0.137219,0.10389,-0.196003,-0.455825,-0.18069,-0.0427214,-1.74628,1.11691,-1.0844,1.08178,0.919022,-0.377391,-0.440742,0.801395,-0.21099,0.74793,0.81121,1.42119,0.320755,-1.97314,0.0498353,-0.567809,-0.550936,0.394306,-0.319738,-0.343066,1.1231,0.194959,-1.55591,1.2449,0.747655,0.140854,-0.192075,1.19193,-0.00418849,0.051882,-0.552146,-1.32409,-0.248845,-0.115868,-0.0333397,-0.963486,-0.311448,-1.77847,0.348627,-0.462004,-0.369956,-1.8579,1.71174,-0.0334136,0.0402272,-0.53708,0.713833,1.05391,-1.50293,-0.609246,0.247669,-0.263885,0.539201,-0.651385,-0.261629,1.21482,-0.697231,-0.0531387,-1.07279,0.315955,1.70449,2.61922,-0.295999,-1.11511,-0.359302,2.68029,0.172932,-1.42683,-0.796762,0.730549,-0.344974,1.04791,0.349707,-0.248945,0.70321,-1.44935,0.116759,0.0276363,0.51906,-1.4727,0.521802,-0.299162,-0.157922,0.650699,1.36348,1.82113,0.517162,-0.282476,-1.05512,-0.435923,-0.505344,-0.664916,1.08177,-0.640633,0.11185,1.20076,0.40686,0.368488,-0.26531,-0.0470439,1.01021,1.7486,0.263475,-0.428685,1.59671,0.178915,-2.07415,0.800163,0.147091,-0.681557,0.401344,-0.554832,0.504031,0.47207,-1.66097,-2.29816,1.0765,1.17688,-1.54241,-1.75364,0.495827,1.41524,-0.44657,0.279097,0.223959,-1.34531,1.27008,0.701491,-0.711528,-1.14523,0.152877,0.235445,1.57062,-0.459635,-0.726335,-0.756331,0.813026,-0.715369,-0.159088,1.11523,1.92987,0.775743,-0.297496,1.19528,1.04863,-0.479477,-1.70528,-0.0537626,-0.840762,-0.509705,0.455386,-0.343941,1.01953,-0.129203,-0.43582,-1.87627,1.60792,-1.1339,-0.495234,0.228174,1.16379,-1.41608,-0.138208,-0.103943,0.0710688,0.771819,-1.15277,0.331788,-1.36547,0.98457,2.78718,1.67494
-645.776,0.995577,0.0455546,6,63,0,723.637,-0.719684,-0.259433,0.207071,0.0506082,0.453184,-1.55041,-0.584697,-0.0951127,-0.654843,-0.702276,-0.739715,1.11035,-1.79802,1.51073,0.778584,0.0242757,-0.0163417,-0.373514,0.307503,1.68454,-1.3717,1.5343,-1.31801,0.357662,0.457269,0.523832,-0.259214,2.37569,-1.67044,-0.607762,0.435519,0.249523,0.265529,-1.13556,0.272682,-0.928487,-0.535747,0.990889,-0.469938,1.14243,2.07459,-0.104084,-0.277893,-0.271503,0.0349978,-0.994774,-1.26483,1.08697,-2.29562,-0.081352,-0.501486,0.166623,0.170701,-0.130135,0.304882,-1.01816,0.521495,-1.14012,0.299257,-0.917403,-1.29253,-0.381862,0.761076,-0.242962,-0.666005,-0.468278,0.622455,1.36379,-0.44444,-0.165434,0.912784,-1.31243,1.00255,0.826261,-0.707358,1.03333,-0.315921,0.165834,-0.401644,0.438288,0.85278,3.25542,0.524118,-1.69982,0.36632,1.99379,1.12689,-1.32777,-1.76206,-0.134602,0.852219,0.598094,0.281131,-0.229503,-0.668999,-2.33733,1.62481,1.00427,-0.138288,-0.79931,0.180575,-0.00642415,-2.638,-2.00603,-0.151514,1.08212,-0.224922,0.909987,-0.611993,1.61367,-0.379567,-0.975541,0.628967,-1.95202,-0.653157,0.0994337,-1.88956,0.724355,0.0312587,1.14161,1.54497,1.38118,1.75212,-0.416208,0.531485,0.874415,-1.23224,0.339869,-0.0373071,0.367711,0.0466553,-0.946321,-0.780584,-0.0101967,-0.777015,-0.603666,0.489561,-1.2769,-1.21833,0.253362,-1.75524,1.12887,-0.297554,-0.376942,-0.261216,-0.585264,0.382942,0.24222,-1.36184,0.581481,-0.250207,-0.695575,0.411952,0.429408,-0.244187,-0.423478,-0.641397,0.64764,-0.365617,0.33193,1.3877,-0.143623,0.551726,0.557254,-0.997705,0.29553,0.358527,-1.98791,-1.08171,0.740048,1.16156,-0.910249,0.135486,0.636062,-1.55294,-0.403777,0.525067,1.05252,-1.77814,1.94478,-0.056058,-0.547308,0.48438,1.52451,-0.0509401,0.716321,-1.389,0.791013,-0.637325,0.700795,2.11725,1.08317
-650.657,0.964333,0.0455546,7,127,0,748.116,-0.196998,-0.143855,0.697745,-0.46659,-1.84722,0.749213,-0.33612,-0.143885,-0.47517,-0.379132,-0.901048,-0.90878,-0.820392,0.581671,1.65121,2.59973,0.607234,-0.2802,1.61914,-3.72066,-1.53304,1.48967,-1.68124,0.975205,1.64932,-0.0418267,-0.971568,0.855534,-1.48219,1.20036,1.10678,0.828767,0.0861495,-1.48022,1.58595,0.472297,0.0844228,2.23433,-0.50452,0.047306,1.29817,0.247085,0.135072,0.0435763,-0.136871,1.33883,-1.24931,1.29392,-0.221992,0.19178,-0.56184,-0.0141609,0.102619,0.428244,0.434,-0.531465,0.746456,-0.916585,0.761927,-1.01149,-1.27689,-0.479716,0.0313659,0.182752,-0.71276,-1.11018,0.212827,1.3723,-1.19419,-0.603555,0.0362711,-0.548037,0.731165,-0.162805,-0.618197,1.42535,-0.731484,-0.655584,-1.26644,0.0398093,0.845005,-0.0315215,-0.880519,-1.8493,-0.404293,2.25588,-0.0344422,0.576266,-2.14197,0.0892251,0.246725,0.659986,-0.521668,-1.10904,-1.01313,-2.82237,-1.22459,0.244363,-0.479968,-2.65456,0.0644315,1.23688,1.63624,1.423,-0.203642,1.17937,-0.24792,-0.162957,1.11195,0.497416,0.349661,1.02717,0.475931,0.13175,-1.87988,-0.86049,-0.663082,-1.71826,-1.01287,0.135435,-0.787295,1.88254,-0.235168,-0.951751,-0.376852,-0.847411,1.36412,0.27303,0.348112,-0.24621,0.420915,-0.420545,2.03579,-1.15663,-0.226122,-1.03467,1.71396,2.72671,-0.806342,0.368963,0.982639,-1.04744,-0.67783,0.0610462,0.824013,-0.286255,0.552378,0.0749978,0.475099,-1.73069,0.309906,-1.09689,1.17737,-0.659985,0.961637,1.07496,1.59888,-0.915281,-0.298683,1.67465,-1.16107,-0.07466,-1.32101,1.4605,0.96571,0.0191508,-0.983505,0.965949,-0.103392,-0.981679,-0.970302,-1.71197,0.468221,-0.1097,0.585898,-0.309376,2.66415,-2.32216,0.159008,0.147163,1.30742,-0.948563,0.220025,0.440044,-0.548397,0.627804,-1.34021,0.817005,-1.39486,0.339502,1.83717,0.916458
-648.319,0.998913,0.0455546,6,127,0,739.145,-0.174442,0.4546,0.819279,-0.53547,-2.02059,0.936443,-0.117765,0.0303162,-0.312689,-0.183883,-1.12601,-0.939486,-0.945329,0.79343,1.7096,2.72906,0.764174,-0.0109801,1.85064,-3.72187,-1.68542,1.51796,-1.40902,0.84968,1.59233,0.0763953,-0.854631,0.730384,-1.39724,1.25832,1.07194,0.814669,0.0116593,-1.32983,1.46828,0.238879,-0.184304,2.00592,-0.606729,-0.0580128,1.30668,0.254929,-0.445985,0.150116,-0.262439,1.06327,-1.45004,1.23392,-0.406303,0.424933,-0.660729,-0.286337,0.12252,0.337387,0.39263,-0.577934,0.619622,-0.947189,0.822591,-1.15369,-1.33289,-0.598311,0.28853,0.187295,-0.710375,-1.16021,0.134802,1.38841,-1.18818,-0.693215,0.217054,-0.739132,0.748815,-0.146737,-0.822012,1.26911,-1.14214,-0.722907,-1.25083,0.0494882,1.08015,0.0962388,-1.05259,-1.86864,-0.516176,2.15185,-0.227528,0.165395,-1.83657,0.0643159,0.38513,0.51977,-0.63502,-1.0929,-0.98203,-3.08159,-1.17088,-0.292756,-0.460659,-2.55269,-0.260224,1.22311,1.28906,1.90261,-0.226921,1.40407,-0.127007,0.0291854,1.43791,0.398851,0.12695,1.16103,0.301426,0.298516,-1.68666,-0.795108,-0.257786,-1.6784,-0.871356,0.105362,-0.486167,1.48743,-0.454655,-0.759246,-0.71762,-0.735105,1.80912,0.165197,0.590088,-0.189713,0.203655,-0.711007,2.39219,-1.24519,-0.166364,-0.891245,1.43686,2.73845,-0.963525,0.627731,0.946512,-1.03822,-0.726467,-0.16248,0.507523,-0.177622,0.823547,-0.114561,0.0666869,-1.50494,0.371854,-1.19399,0.731895,-0.754801,0.982057,0.743062,1.70742,-0.944963,-0.17845,1.39136,-0.999821,-0.367977,-1.33823,1.73471,1.32803,-0.00448883,-0.7214,0.689454,-0.190413,-1.07445,-0.86361,-1.36244,0.246356,-0.0388048,0.359961,-0.445763,2.52425,-2.51371,-0.119845,0.353444,0.968539,-1.24144,-0.0501339,0.7302,-0.52786,0.757728,-1.33954,0.597379,-1.67607,0.23428,2.1017,1.07451
-647.505,0.998041,0.0455546,7,127,0,739.124,-1.22103,-0.690202,0.415261,-0.209914,0.753509,0.671955,-1.86634,0.306348,0.70299,0.498301,2.20722,1.58211,-1.16243,0.43534,0.285616,1.41173,0.906116,0.194148,-0.0216903,0.157969,-0.157216,2.21995,0.738464,1.25421,1.63947,-0.0814945,0.149972,-0.227908,-1.47899,0.413214,0.289366,0.0302439,1.30948,-1.9426,2.65998,-1.41005,-1.10833,0.772054,0.283756,0.819197,1.56829,-0.0339381,-1.41159,0.845274,-0.295887,-0.748873,0.0797636,1.25468,-0.754839,-0.686157,0.806207,-1.71829,0.418634,0.514835,1.26206,-0.655416,-0.933658,-0.140065,0.288778,-0.564119,-0.857116,-1.1478,-0.133681,-0.0645012,0.690098,0.833403,0.740297,1.57186,-0.249969,-0.428344,0.332959,-0.543241,0.0803629,-0.821517,-1.26283,2.90908,-0.707918,0.32715,-0.18948,0.477719,0.539705,2.03534,0.463249,-1.15038,0.0720768,1.15507,0.48763,-2.5452,-1.86918,0.33803,-0.320856,1.72385,0.052985,-0.570395,0.477049,0.116948,-0.693158,1.17905,-0.158344,2.13819,0.77783,-0.501778,-0.993152,0.0884978,-2.52797,0.172792,-0.536139,-0.089478,-1.56767,0.411923,0.0466231,-0.194817,0.00417693,-1.62532,-0.82692,-0.0180681,-0.868495,-0.894084,-0.0240662,0.169223,-1.06428,2.1811,0.626363,0.212894,0.0467657,-0.591728,-1.66398,0.695234,-0.101712,0.434975,1.37327,0.0822982,-0.879612,-1.02427,0.444225,-0.906426,0.0679253,-0.0354943,-1.23,-1.71063,-1.12085,0.200639,0.0387419,0.848117,0.425854,-1.76825,-0.27399,2.31034,0.519133,-0.31365,-1.23727,-1.08206,2.96726,0.603018,0.409486,-1.80837,-0.951812,0.595246,-0.448741,0.303832,0.422159,-0.619143,-0.429575,0.0938775,-0.20305,-1.18166,-0.029384,-1.44718,-0.121122,-0.389244,-0.39441,-0.742165,-0.29567,-0.262191,-0.133996,0.287351,0.562452,-0.327594,-0.454185,-0.422973,-0.21107,-1.82685,-1.17716,0.332546,-0.00658195,-0.987579,-1.0738,0.328598,-1.56525,0.22504,1.64417,0.967741
-643.171,0.988663,0.0455546,7,127,0,758.982,-0.24699,0.515107,1.00985,0.472646,-1.50978,-1.53016,0.50462,0.0261958,-0.24567,-0.319089,-2.09713,-1.05457,-0.699822,1.53175,2.13565,0.168541,0.054456,0.77925,2.38556,-1.67015,-0.976113,1.34592,-1.8196,1.3121,1.4922,0.0763121,-1.34585,0.505004,0.493199,-0.12023,0.814252,1.33171,0.598231,0.144702,-0.649848,-0.599818,-0.550104,1.29185,-0.778892,0.655952,1.59203,0.569765,-0.318084,0.0744829,0.115253,1.67628,-1.54666,1.45737,-0.242392,0.0107514,-1.40267,0.303965,0.291838,1.61878,1.02082,-0.0900501,0.00601243,-1.03775,1.00465,-0.453367,-0.370425,0.393066,-0.227028,0.312907,-0.615047,-1.59819,0.304174,1.86144,-1.67053,-1.16003,0.846188,-0.693256,1.24817,0.127794,-0.545818,0.684608,-0.861947,-1.25583,-1.20248,-0.477429,0.913598,0.528177,-0.547609,-0.401924,-0.230708,1.94345,-0.516703,0.0491883,-0.367577,-1.00295,0.309798,0.963446,-0.246707,-0.780419,-1.13543,-1.54792,1.1881,-0.922691,-0.347961,-2.78224,0.944337,-0.917683,0.648767,0.265858,2.6094,1.87023,-0.459383,-0.719628,1.75019,1.11117,0.502451,1.16832,1.39888,1.76115,-1.08365,-0.450468,-0.643685,-0.102349,-0.973808,1.26593,1.43057,-0.762936,-0.241828,-0.99148,-0.0657826,-0.861479,1.58719,0.0373434,0.840459,-0.384241,0.353678,-1.22342,-0.964375,-0.795364,0.396878,-0.340281,1.60312,1.62428,0.865163,-0.441279,0.835093,-0.154859,-0.133828,-1.04447,-0.190424,0.998636,-0.450143,-0.916547,-1.11843,0.0683979,0.204186,-1.15438,1.30278,-0.929305,0.322005,0.575417,1.06523,-0.154639,0.619732,0.950071,1.25623,0.155565,-0.317937,1.21453,-0.0368393,0.0128419,-0.0228668,-0.248111,-0.550713,-0.966147,1.40758,-0.770139,0.828044,1.46754,0.0594236,-0.13221,2.53038,-1.12589,-1.35841,-0.1734,1.00666,0.429729,0.356375,0.138461,0.401492,0.228565,-0.804319,3.15406,-1.44706,1.03838,1.11112,0.730919
-647.016,0.957406,0.0455546,7,127,0,746.991,-0.649348,-0.489904,0.443546,0.67804,-0.817968,-1.90425,-1.71741,-0.185598,1.66703,-1.04994,3.38728,0.335722,-1.9995,0.240681,-0.471911,1.02733,-0.11589,-0.210689,-0.39442,-1.13623,-0.701831,1.74122,-0.672527,0.705721,1.67913,-0.594878,-1.66352,-0.0519779,-1.50829,0.0830495,-0.751222,-0.498645,0.445512,-1.96689,2.09257,-1.74656,-1.03875,1.26835,-0.284165,-0.850245,1.7315,-0.356498,-0.769332,0.0725686,0.114838,-0.40053,0.0253477,2.38065,-1.77198,-0.467757,0.0614247,-0.0309561,0.340788,0.993202,0.0510232,-1.28942,-0.609933,-0.303709,1.28275,-0.674577,-0.574276,-0.31757,-0.766661,0.0897823,-1.47425,0.0701153,0.455841,1.00651,-1.27919,-1.70431,1.20163,0.297413,1.32226,0.188525,-1.14743,1.63466,0.623068,-1.3047,-1.00208,-0.229398,1.18401,1.13187,0.260005,-0.993505,-0.12551,2.05136,0.149637,-0.520023,-0.714636,-0.507514,0.311054,0.944682,0.598873,-1.07449,-0.928242,-0.279865,-0.427854,0.0839787,-1.08307,1.04264,0.31384,-1.08088,-0.0326896,-0.134515,0.0698992,-0.018865,-0.751405,-1.37436,1.82402,0.998349,-0.763665,1.63421,-1.77541,-2.01969,-0.747757,0.794599,-0.631807,-1.00935,0.748969,0.229732,1.17641,-0.702623,0.025686,0.608288,0.11194,-2.26695,0.385121,-0.229285,1.70616,-0.902317,1.65275,-0.331968,1.16572,-0.0178965,0.325978,-1.03917,0.591161,2.50843,1.18996,0.479627,-1.45273,-0.526694,-0.706374,-0.26471,-0.292935,-1.4218,0.148231,-0.432943,-0.871982,-0.0868773,0.460029,-1.28818,1.94983,-0.330476,0.98857,0.751026,0.205844,-0.755918,-0.132696,-0.0247588,0.386403,-1.09507,-1.00022,0.0209518,-1.04925,-0.665134,-0.953754,-0.922282,-1.1098,-1.44637,0.502692,-1.62816,-0.10261,0.42736,-0.608914,-0.536176,1.25566,-1.42929,-2.92622,-1.01501,-0.0389354,-0.281608,-0.256834,-0.574692,-0.978021,-0.704254,0.410142,3.46628,-0.520687,1.25513,1.61035,0.978413
