# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = detection_model_bodymass_model
# start_datetime = 2025-12-05 13:48:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.98
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpUFXpkg/standata-9b5cbae6ed5.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpUFXpkg/detection_model_bodymass-202512050848-2-2006fa.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpUFXpkg/detection_model_bodymass-profile-202512050848-2-92d6b3.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=detection_model_bodymass_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b_k.1,b_k.2,b_k.3,p_z.1,p_z.2,p_z.3,alpha_z.1,alpha_z.2,alpha_z.3,u_z.1.1,u_z.2.1,u_z.3.1,u_z.4.1,u_z.5.1,u_z.6.1,u_z.7.1,u_z.8.1,u_z.9.1,u_z.10.1,u_z.11.1,u_z.12.1,u_z.13.1,u_z.14.1,u_z.15.1,u_z.16.1,u_z.17.1,u_z.18.1,u_z.19.1,u_z.20.1,u_z.21.1,u_z.22.1,u_z.23.1,u_z.24.1,u_z.25.1,u_z.26.1,u_z.27.1,u_z.28.1,u_z.29.1,u_z.30.1,u_z.1.2,u_z.2.2,u_z.3.2,u_z.4.2,u_z.5.2,u_z.6.2,u_z.7.2,u_z.8.2,u_z.9.2,u_z.10.2,u_z.11.2,u_z.12.2,u_z.13.2,u_z.14.2,u_z.15.2,u_z.16.2,u_z.17.2,u_z.18.2,u_z.19.2,u_z.20.2,u_z.21.2,u_z.22.2,u_z.23.2,u_z.24.2,u_z.25.2,u_z.26.2,u_z.27.2,u_z.28.2,u_z.29.2,u_z.30.2,u_z.1.3,u_z.2.3,u_z.3.3,u_z.4.3,u_z.5.3,u_z.6.3,u_z.7.3,u_z.8.3,u_z.9.3,u_z.10.3,u_z.11.3,u_z.12.3,u_z.13.3,u_z.14.3,u_z.15.3,u_z.16.3,u_z.17.3,u_z.18.3,u_z.19.3,u_z.20.3,u_z.21.3,u_z.22.3,u_z.23.3,u_z.24.3,u_z.25.3,u_z.26.3,u_z.27.3,u_z.28.3,u_z.29.3,u_z.30.3,v_z.1.1,v_z.2.1,v_z.3.1,v_z.4.1,v_z.5.1,v_z.6.1,v_z.7.1,v_z.8.1,v_z.9.1,v_z.10.1,v_z.11.1,v_z.12.1,v_z.13.1,v_z.14.1,v_z.15.1,v_z.16.1,v_z.17.1,v_z.18.1,v_z.19.1,v_z.20.1,v_z.21.1,v_z.22.1,v_z.23.1,v_z.24.1,v_z.25.1,v_z.26.1,v_z.27.1,v_z.28.1,v_z.29.1,v_z.30.1,v_z.1.2,v_z.2.2,v_z.3.2,v_z.4.2,v_z.5.2,v_z.6.2,v_z.7.2,v_z.8.2,v_z.9.2,v_z.10.2,v_z.11.2,v_z.12.2,v_z.13.2,v_z.14.2,v_z.15.2,v_z.16.2,v_z.17.2,v_z.18.2,v_z.19.2,v_z.20.2,v_z.21.2,v_z.22.2,v_z.23.2,v_z.24.2,v_z.25.2,v_z.26.2,v_z.27.2,v_z.28.2,v_z.29.2,v_z.30.2,v_z.1.3,v_z.2.3,v_z.3.3,v_z.4.3,v_z.5.3,v_z.6.3,v_z.7.3,v_z.8.3,v_z.9.3,v_z.10.3,v_z.11.3,v_z.12.3,v_z.13.3,v_z.14.3,v_z.15.3,v_z.16.3,v_z.17.3,v_z.18.3,v_z.19.3,v_z.20.3,v_z.21.3,v_z.22.3,v_z.23.3,v_z.24.3,v_z.25.3,v_z.26.3,v_z.27.3,v_z.28.3,v_z.29.3,v_z.30.3,mu_p,sigma_p,mu_alpha,sigma_alpha,sigma_u,sigma_v
-1021.66,0.999976,0.0271659,7,127,0,1123.66,0.840401,0.380048,0.037009,-0.479656,0.31825,0.119169,0.442949,-1.77547,-1.38826,0.372045,0.763127,-0.627571,-1.63815,0.438354,0.212623,0.163237,0.378748,-0.268132,0.0402841,0.145482,-1.8945,-1.893,-1.38975,0.640706,-0.896579,-0.914504,-1.2887,-0.940799,-0.191116,0.132912,0.919277,-0.378299,0.979974,-0.287459,1.42593,-1.35072,-0.607587,-0.464553,-0.245998,0.920966,1.10674,0.258392,2.00272,0.207773,1.60208,-0.848631,1.96629,-0.749078,-1.16881,-0.536936,0.310984,-0.770784,-1.31005,1.42597,0.722152,-1.42708,-0.546338,-1.16863,-0.42306,0.379599,0.794124,-1.24742,-1.18055,-0.495247,0.30886,1.01056,-0.378805,0.145725,-1.39326,-0.728068,-0.298525,-0.192392,-1.49057,-1.32419,-0.227675,-1.00226,-1.73876,1.64634,-0.154026,-0.419548,0.827491,-0.209381,-0.560379,0.744195,-0.0248962,0.996186,0.191436,-0.781279,1.14134,1.13551,1.70487,0.634049,0.371432,0.275143,-1.26558,-0.919473,-0.229495,1.25195,0.158228,0.860375,0.629202,0.464932,-0.863552,-0.913531,1.33787,-0.971301,-1.94679,-0.108093,0.610207,0.679989,1.21444,1.87646,-0.399081,-0.152344,1.04257,-1.15366,-0.521671,0.493828,-1.08364,-0.618195,1.52374,0.853964,-0.342792,-0.554851,-0.0999197,-0.893324,-0.552842,-0.808045,-0.224607,1.16435,-0.622573,-2.29976,0.350088,2.19274,-0.725083,-1.39697,-1.72313,-0.219526,-1.41369,2.22463,0.593742,0.690509,-1.08221,0.355258,0.30281,1.52,-1.07415,0.00656077,-0.940521,-0.325047,-0.218994,-0.249215,0.4254,0.212893,-1.68669,-0.32921,0.508127,2.20767,0.418669,0.361976,1.50755,-0.725607,1.41536,-2.47651,2.76503,-1.20528,-1.8401,-0.388645,-0.587861,-0.104432,-1.26155,0.486969,-0.133171,-1.25182,-0.398982,1.23132,-0.62448,1.53984,2.09063,-2.09279,0.728394,-0.239441,-0.0520366,-0.714632,-0.601783,-0.958659,-0.380602,0.514799,1.37913,-0.717332,0.865617,-0.326914,0.358338,1.72009,0.578229
-1002.33,0.998411,0.0271659,7,127,0,1113.6,1.0889,1.66389,0.381062,0.0230332,1.2019,1.10081,1.01216,0.0798267,0.816759,-0.168988,1.68691,-0.86769,-2.31744,1.3652,0.968351,0.912596,0.67265,-0.584507,0.557478,-0.506283,-1.99827,-0.543395,-0.721565,0.811824,1.09513,0.755466,0.0560416,-0.408917,-1.58653,-0.778482,0.343158,1.30229,0.838067,-1.61976,0.838986,-0.230374,2.24092,-0.179765,-1.24217,0.641766,0.539264,0.052118,1.72852,0.256594,1.08194,-0.553036,0.953541,-0.833304,-0.535667,-0.457004,-1.29695,-0.744753,-1.01607,1.28881,0.302514,1.2532,-0.348796,-0.242979,-1.62891,0.15186,0.451251,-0.824346,-0.791589,-0.16115,-1.76254,0.617627,-0.756498,0.492946,-1.32593,1.13076,-0.946037,-0.000817416,-0.880959,-0.701478,0.13665,-0.199548,-0.842693,1.65058,-1.55037,0.543684,0.775879,-1.18286,0.787493,-0.201402,0.420475,0.788325,-0.605503,-0.142105,0.142832,0.399139,1.61649,-0.958019,0.37594,0.0874311,-0.302362,-1.56437,0.533427,1.70303,0.100324,2.71985,0.538875,0.160985,-0.0670617,0.849361,0.436006,-0.408969,0.581336,-0.214851,1.83168,0.341182,0.122498,-2.58798,1.30713,0.350386,0.739895,-0.127683,-1.19501,0.368535,-1.22908,-0.291611,-0.545469,0.3629,1.64439,-1.10011,1.36639,0.325958,0.286436,1.0445,-1.66125,-1.23443,1.15072,0.401066,0.956289,-1.50859,-2.05947,-0.155584,0.961725,0.00611361,0.547358,1.19457,-0.830764,1.14946,-0.389748,-0.505454,0.0150667,2.06414,-1.35881,0.710119,0.36095,-1.35975,-1.63788,0.0093591,-0.455163,-1.94578,-0.916962,-0.724011,1.39555,1.1944,0.268647,-0.295767,1.19288,-0.462763,0.736296,-0.872412,2.72722,-1.57827,-1.0255,0.891534,-0.0337857,-0.0352103,-1.09389,-0.665643,0.161082,0.563409,-0.359234,1.21957,-0.374375,0.323153,-0.487218,-0.230101,0.720629,-0.086562,0.701989,-0.00062878,-0.905508,1.33495,-0.188832,-0.367079,-1.14563,-1.36187,0.504832,-1.16029,0.0702392,2.56372,0.872369
-1000.97,0.993541,0.0271659,7,127,0,1093.51,1.02553,0.774217,-0.0874997,-1.15104,0.551811,0.526967,-1.64181,-0.443,-0.584618,-0.578201,-0.305518,-0.564137,0.151855,1.1569,1.42903,0.152955,1.10074,-0.519808,0.237964,0.351656,-0.706299,-1.47793,-0.826232,0.521873,-0.691376,-0.929913,-0.993807,-1.09941,-0.393191,0.37218,0.850497,-0.280734,-0.0804148,-1.09838,0.536438,-0.465971,0.600369,-1.39384,-0.552413,1.59309,1.76432,0.173754,0.372206,0.695121,0.759301,-0.626153,-0.0783738,-0.899752,-1.48928,-0.608529,0.0126703,-0.775482,-0.760378,1.26988,-0.402798,-1.17347,-0.269917,-1.54656,-0.227961,0.685166,1.31787,-1.04606,-0.286415,-0.29776,0.902046,1.46143,-0.343347,0.546258,-1.11916,-0.118468,-0.14777,-0.16723,-0.997214,-1.26228,0.17433,-1.55466,-1.24761,1.47856,0.493859,0.113485,0.931452,-0.78236,0.056094,1.0034,0.314669,1.73392,-0.500587,-1.98402,0.713841,1.86955,1.20287,0.531891,0.621734,0.91338,-0.784038,-1.43778,-0.265664,1.367,-0.409345,1.00946,-0.525555,0.242041,1.1872,-1.68801,0.432649,1.05005,-1.48745,0.9221,-0.170349,-1.70385,1.29531,0.748975,1.7406,0.0426652,-0.676211,-0.0314011,-0.147242,-0.0550394,0.368845,0.147468,1.37329,-1.42322,-1.02517,0.57931,-2.30085,1.43937,-1.01325,-1.62415,-0.332825,0.620107,-0.50514,-1.11545,0.660994,-0.241635,0.690413,-0.619062,-2.35369,1.41661,-2.82757,0.52839,0.329559,0.228051,0.417255,-1.31181,-0.147362,0.893378,-0.598587,0.682305,-1.7627,0.226143,1.77321,-0.211936,0.906754,-0.629187,-0.944602,-1.42783,0.438654,1.52311,-0.12114,0.212351,-0.686661,-0.370299,0.0711065,0.885506,0.903911,0.485337,-0.919685,-2.2267,-0.561792,0.414099,-1.53958,-0.458984,-0.468454,-1.73183,1.60245,-0.149787,-0.832497,1.36922,2.63112,-0.524442,-1.21964,0.546552,-1.05671,0.417752,0.244817,-0.414756,1.01008,-0.549275,-0.505644,-0.795907,0.374202,-0.831008,0.0374713,1.95376,1.00919
-989.176,0.999973,0.0271659,7,127,0,1095.47,0.522129,0.823823,0.123467,-0.755239,0.475398,-0.537056,0.938643,-2.41566,-0.744174,0.299123,-1.41511,-1.16876,-1.07064,1.2537,0.489668,0.730419,0.291797,-0.796222,0.736992,-0.308446,-2.22828,-0.410645,-1.21144,-0.0998035,0.206719,0.228029,-0.23285,-0.461466,-1.62015,-1.08299,-0.00728922,0.192088,1.15224,-1.17396,1.89203,-1.07603,-0.913813,-1.34027,-1.33327,0.340317,2.02674,-0.137592,0.945497,-0.388183,0.484662,-1.02412,0.758496,-0.973079,-0.942533,-0.87118,-1.20832,-0.827187,-0.972598,1.06022,-0.139423,0.404652,-0.913057,-0.686865,-1.81659,0.24564,1.00117,-1.42476,-1.07401,-0.298408,-1.42955,0.812287,-1.07714,0.679975,-1.52068,0.619535,-0.150609,-0.133295,-0.646428,-1.54178,-0.188577,-1.22001,-0.868734,0.610801,-0.312325,0.609073,0.473982,-0.465593,0.562285,0.552636,0.237083,1.17695,-0.448709,-0.488363,-0.0535936,2.00722,0.93555,-1.28402,-0.0629146,0.0411105,-0.379589,-0.972695,0.0703515,1.4913,-0.29431,2.47711,0.733273,1.94954,-0.693461,0.511548,-0.0990999,0.0595877,-0.314053,0.262897,1.55142,-1.72779,0.577461,-1.38567,-0.224258,0.441811,-0.150515,0.218692,-1.70078,2.27019,-0.564226,1.58193,-1.82945,-0.127949,1.52023,-0.422533,2.16499,0.00110581,-0.0932787,0.902649,-0.328165,0.539606,0.774122,0.271922,-0.726595,0.369595,-1.5467,0.157142,-1.84476,0.686531,0.00818792,1.42837,0.274411,0.776237,-0.842572,-0.920707,0.860473,1.73753,0.174778,-0.755692,0.375005,0.894768,0.38199,-1.24961,-0.276054,-0.438135,-0.148819,0.885903,1.18882,2.2919,-0.0835851,1.42546,1.38991,-0.57056,-0.159166,0.118972,1.91235,-0.592431,-1.20258,0.161961,1.54892,0.594178,0.749028,-1.23735,-0.585986,-1.14331,-0.138698,0.670282,-0.582169,2.16593,-0.0827873,-0.590385,-0.322835,0.0889135,-1.05906,1.04884,-1.46587,0.685784,-0.60608,0.477628,-1.72208,-0.48915,0.665924,-0.738051,0.22826,1.87883,0.856146
-1013.32,0.990976,0.0271659,7,127,0,1117.27,0.830353,0.20082,-0.231801,-1.27645,-0.367093,0.340922,0.809676,1.57908,-0.0538634,-0.724272,-0.699775,-0.946241,-1.4498,-0.237483,0.202208,-1.54831,0.779184,-1.11754,1.0403,0.486429,-1.18948,-1.88608,-0.645999,0.365972,-0.229249,-0.205459,-0.362704,-1.56168,1.4317,0.658091,0.223752,0.0828511,0.834886,-1.57063,1.73417,-1.00661,-0.182475,-1.1173,-1.12396,1.63201,2.76937,0.607896,1.74255,0.795203,-0.267408,-1.20363,0.352609,-1.08253,-1.35266,0.261155,0.566977,-1.70349,-0.342257,1.40677,-0.517805,-1.1211,-0.674718,-0.184507,-1.26192,1.17452,1.65738,-1.57865,-0.202166,-0.214701,-0.333006,1.86713,-0.0523616,0.821517,-0.652412,0.439689,-0.573557,-0.345994,-1.74318,-2.01951,-0.0491655,-0.587261,-0.700635,1.17079,-0.161958,-0.975255,0.755569,-1.80405,1.16834,-0.254406,0.112883,0.345845,-0.589866,0.200723,0.375289,0.85417,0.803809,-1.26792,0.316896,0.296059,-0.409814,-1.11863,-0.126901,1.01133,-0.594545,1.5558,0.186739,-0.688857,0.0368587,-0.334488,0.209593,0.293562,-0.236842,1.3027,-0.0225509,-0.999114,0.324881,-0.301473,1.83957,1.45926,-0.413505,0.0356461,1.41782,-0.386124,-0.688233,1.23178,-1.26307,-1.27484,0.748289,-1.14637,-0.690037,-0.607175,-0.578756,1.44183,0.234921,0.462537,0.228134,-1.66196,0.336295,0.224113,-1.27183,1.86294,-0.976277,0.137868,-2.8784,1.44172,0.913422,0.419389,0.195759,0.577165,1.12991,2.60813,-0.308257,-1.04867,-2.29143,0.266071,0.427045,-0.704642,3.60185,-3.40915,-1.94775,-0.363424,1.58034,0.0618649,-0.523035,0.514077,0.487772,-0.223246,0.0273116,0.911641,2.04696,-0.14755,0.528889,-0.0424175,0.242619,0.0873462,-1.27237,-1.52692,0.639273,-2.08596,2.13552,0.534328,-0.501313,0.566866,0.426078,-0.233268,0.481078,0.143636,-0.135208,0.745034,-0.865605,0.0347182,0.690586,-1.21566,1.84233,-0.659567,0.430914,-0.685421,0.107078,1.77474,1.19676
-978.616,0.996932,0.0271659,7,127,0,1088.03,-0.0290541,0.0053878,-0.528763,-0.906079,-0.580193,0.203102,0.262256,0.941702,-1.25807,-0.64572,-0.576964,-1.15264,-1.32636,0.953272,0.510893,-0.265925,0.68293,-0.125167,0.579466,0.729172,-0.706397,-1.45521,-0.887704,0.708162,0.372325,-0.528169,-0.976036,-1.02555,0.710235,0.197389,-0.029095,0.225588,1.15278,-0.786026,1.73274,-1.82777,0.133407,-0.807615,-1.7926,0.324169,2.47563,-0.0148113,1.63398,-0.110889,-0.384072,-1.34398,1.03431,-0.256454,-1.14215,0.502418,0.449528,-0.815169,-0.0811496,1.42996,-0.00668714,-0.478888,-1.03804,-1.06914,-1.24698,1.1785,1.26179,-1.24698,-0.173505,-0.933758,-0.392308,1.52527,1.00422,0.804936,-1.21964,-0.233958,-0.251262,-0.444129,-0.920758,-2.08166,0.102187,-0.122421,-1.21647,1.16064,-1.27137,-0.403068,0.408164,-1.54639,0.919791,0.211359,0.0493575,0.899876,-0.847869,-0.92166,-0.0673808,1.32003,1.13592,-1.07409,0.485774,0.373605,-0.351139,-1.41537,-0.0924098,1.06268,-0.0831804,0.609359,-0.375002,-0.981729,-0.848778,-1.23295,-0.658254,0.409294,-0.538582,0.659494,-0.094148,-1.16578,0.340758,0.503568,1.2344,0.629919,-0.999731,0.212371,0.562472,-0.100767,-1.01369,1.32995,-1.01355,-1.68109,0.200747,-0.883575,-0.552876,-0.433513,-0.796195,0.341307,0.335247,0.535539,0.315025,-1.66505,-0.588776,-1.13081,-1.82228,1.20502,-0.215258,-0.606637,-2.24883,0.727421,0.891884,0.24257,0.253377,-0.19184,1.10019,1.7071,-0.176607,-0.835496,-1.03005,0.371178,0.488525,-1.2416,2.58304,-2.80899,-1.35021,-0.56909,0.346444,-0.275541,-0.364207,0.42231,0.404421,-0.885617,-0.4034,-0.137614,1.52025,-0.0111337,0.393505,-1.02609,-0.410006,0.779984,-0.802615,-0.749899,-0.401215,-0.966597,0.931882,1.21401,-0.738684,-0.146596,0.777049,0.291669,-0.139106,0.345976,-0.504355,0.345979,-0.959472,0.122599,-0.420623,-1.29694,0.771841,-0.40994,0.406103,-0.23944,0.117801,1.72382,1.03287
-971.245,0.999402,0.0271659,7,127,0,1062.7,-0.235702,-0.571434,-0.508441,-1.28151,0.293368,0.529231,1.05118,1.47275,-1.12012,-0.732265,-0.11304,-1.74935,-1.42952,0.823629,0.0926596,0.179806,1.62787,0.231687,0.675222,-0.37837,-1.34479,-1.26956,-1.13199,0.592635,0.541188,-0.0752724,-0.481871,0.257182,-0.618093,-0.323865,-0.553989,0.33041,1.10917,-1.04131,1.04132,-0.940979,0.641435,-1.44961,-0.598893,1.73741,2.20171,0.0917586,1.3156,-0.0740557,0.552731,-0.295167,1.19359,-1.32271,-0.601168,0.0575318,0.182326,-1.1747,-0.100096,1.31548,0.214398,-0.187584,-1.10162,-0.246341,-0.724599,1.26072,1.07508,-0.548006,-0.953226,-0.399874,-1.02716,0.662148,-0.401513,0.60634,-1.46693,-0.10421,-0.582431,-0.0542468,-2.07087,-1.9835,-0.522307,-0.422821,-1.94758,1.04977,-0.0234015,-0.349467,0.12624,-1.90216,0.656574,-0.0944846,-0.0119796,0.970913,-0.734429,-0.809336,-0.233391,0.829194,0.442981,-0.411804,0.816196,0.496411,-1.07744,-1.79901,-0.160936,0.661683,-0.559537,0.756144,0.36217,-1.18184,-2.1151,0.288414,-0.185155,-0.756743,-0.194009,0.354211,-0.0609469,-0.481488,0.750955,-0.280947,0.381413,0.664507,-0.892583,-0.387278,-0.355862,-1.43866,-0.7213,0.314371,-0.226292,-0.243116,-0.447701,-1.19735,0.0871903,0.0739596,-1.50166,-1.49766,-0.453722,-0.0989299,0.196693,-0.912044,-0.636721,-0.0262965,-1.52384,1.06143,-0.595167,-0.0200555,-1.59445,-0.305283,0.298298,-0.273203,-0.173967,-0.74587,0.835613,1.15149,-0.744241,-0.413034,0.590253,0.486845,0.665895,-1.23246,1.07177,-0.863424,-1.03262,-1.35786,0.708504,0.133316,-0.0993512,0.724001,-0.527451,0.200403,0.517359,0.045822,1.57881,-0.0865708,0.324448,-0.698082,-0.333519,0.184975,-0.704827,-0.508269,0.846942,-1.28383,1.65861,2.03617,-0.878962,0.03547,0.311668,-0.500419,0.390409,-1.70439,-0.81388,0.569819,-0.538336,-1.01357,-0.66933,-1.28424,0.458676,-0.507873,0.299773,-0.161905,0.132238,1.80274,1.04981
-986.907,0.996546,0.0271659,7,127,0,1063.53,1.53528,0.912878,0.519636,-0.335034,-0.0521967,-0.227435,-0.0857202,0.167022,1.17432,-0.162446,-0.470239,-1.05662,-0.963314,1.29205,2.34992,0.885208,2.49508,-0.995401,-0.090575,0.0468967,-0.0359043,-0.307836,-2.00005,0.446712,0.239149,-0.260783,-0.036636,-1.37827,-1.42685,-0.798116,0.561794,-0.251535,-0.470436,-1.71629,0.775199,-0.822486,-0.395316,-0.237284,-0.92904,0.972726,0.444294,0.372816,0.766438,1.03768,0.486705,-0.728263,1.32449,0.00874089,-1.3217,-0.899664,-1.01642,-0.28779,-1.71305,1.54476,-0.243711,-0.144682,0.738271,-1.43926,-1.76362,0.288973,0.788214,-1.09139,-0.158639,-0.179149,-0.552953,1.78509,-0.544033,1.24301,-0.892095,0.364998,-1.54084,-0.80748,-1.20084,-0.609615,-0.0734733,-0.888217,-1.37571,1.07993,-1.42191,0.343974,1.43335,-0.963225,-0.484327,-0.273353,-0.266516,0.502105,-1.14483,-0.510859,0.267961,0.696865,1.33916,-0.966467,-0.309382,-0.321029,-0.664258,-1.52407,-0.357991,2.23301,-0.774254,1.41322,-0.378846,0.242182,-0.561719,-2.04404,0.28083,0.52578,-1.28108,2.11879,0.321525,-2.11969,0.188903,0.375093,3.35229,1.58765,-0.264969,1.461,-1.41721,1.70834,0.197601,0.511394,0.870634,0.0242227,1.34688,0.60389,-0.232662,0.861363,-1.60115,-0.297738,0.224022,0.374505,-0.71552,-1.0772,0.851123,-1.18515,-1.04596,-0.945131,-1.60758,0.656299,-0.100706,0.71198,-0.813731,-0.0913467,-0.191059,0.495676,-0.240441,1.93815,0.265035,0.0893731,-2.28201,0.480969,0.255527,0.0645908,0.0312245,-2.59577,-0.74761,-0.261715,0.28191,2.37924,-0.752623,-0.752927,0.550065,-0.346126,0.123185,-1.37096,3.00153,-1.24738,-0.441622,-0.787172,-0.703324,0.23846,-1.08716,0.136129,-0.323325,-1.49342,0.00436458,-0.213876,-0.0331349,1.51011,1.11277,0.0861266,0.504125,1.89085,0.175179,0.131371,0.438648,2.3446,1.43106,-0.645207,-1.57144,-0.0454278,3.32137,-1.54987,0.795754,2.20048,1.09096
-998.769,0.998017,0.0271659,7,127,0,1100.58,1.90403,0.86355,-0.487155,-1.84197,-0.511068,-0.0631224,-0.248007,-0.0670171,0.923673,-1.10075,-1.34762,-0.357773,-1.97335,-0.913625,0.443909,1.48457,1.58582,-0.315491,0.040544,0.163592,-0.773359,-0.64637,-1.29453,0.596119,0.851379,0.674143,-0.905536,0.287435,-1.18157,0.690336,0.701715,-0.18438,0.822695,-1.14071,-0.462276,-1.43394,-0.27449,-0.520006,0.157673,0.634174,1.59197,-0.105298,1.16572,0.13553,1.91191,-1.00499,0.190646,-1.58188,-0.787173,0.349005,-0.435889,-0.753574,-0.415804,1.24592,0.57871,0.275988,-0.374657,0.0880428,-1.11964,1.13102,0.591834,-1.49418,-0.145259,-0.559415,-0.982088,0.00424998,0.36788,-0.485128,-2.02107,-0.207942,-0.488058,-1.60816,-2.19113,-2.18894,-0.325221,0.00329399,-1.79079,1.19738,-0.565418,-0.31279,0.404745,-0.948585,0.844617,0.593182,0.597914,0.68616,-0.514554,-1.25984,-0.377025,0.768778,0.402646,-0.488466,0.711467,0.523687,-0.584168,-0.961346,-0.310961,1.099,-0.992273,1.4591,0.61406,-0.491691,-2.00872,2.33092,0.0434351,-0.625283,-0.832343,-0.0154508,1.43714,0.871058,1.1937,0.58661,-0.380302,-0.951286,-0.980541,-0.551497,0.258398,1.20342,0.808489,-0.293181,0.894089,0.162023,0.980194,-2.14852,0.0713646,1.3708,-0.173223,-0.127776,-1.61438,0.0989356,0.607709,-0.515466,0.225449,-0.638831,0.444821,0.490702,0.373205,0.716547,-1.25888,1.44568,0.149055,0.000690101,-0.920222,-0.085141,0.741976,0.860129,-1.28502,0.217122,0.416201,0.12705,0.0623851,1.34322,0.430331,-0.910398,-0.962174,-1.75625,1.37173,1.58532,0.0894165,0.915754,0.95453,-0.541487,-0.0715496,0.372938,0.903283,0.67833,-0.309306,0.471766,-0.0531499,1.06822,0.0866444,-1.88172,0.313761,-1.58842,1.15763,0.278549,0.0327728,1.28286,0.225196,-0.885458,-0.228206,-1.11882,-0.580939,0.726825,-0.316357,0.300282,-0.200044,-1.65954,0.914653,-0.18663,0.676927,-1.33074,0.663043,1.51149,0.993823
-996.856,0.972813,0.0271659,7,127,0,1099.56,0.173641,1.16153,-0.495045,-1.33296,-0.446173,-0.144527,-0.348136,-1.57515,-0.152753,0.314407,-0.0949318,-1.1135,0.0780563,1.99658,1.78342,-0.671533,2.03754,-0.0168867,1.11597,0.242065,-1.03877,-0.731818,-0.127444,0.842144,1.02754,-0.164561,-0.0138825,-1.00504,-0.994264,1.05079,2.46209,0.430841,0.754318,-1.06744,1.71918,0.434613,1.17217,-0.534133,-0.954233,1.59625,0.51228,0.599317,0.930731,0.069952,1.55004,-0.194351,0.716702,-1.19499,-2.00565,-1.2914,-1.28136,-0.514118,-1.839,1.70375,0.0895977,-0.897891,-0.531289,-1.55033,-1.00318,-0.259844,1.03459,-0.796662,-1.21195,0.128826,-1.21347,2.50085,-1.73419,1.79491,-1.48438,0.0350432,-0.828945,0.606503,-1.27282,-1.39813,-0.0339092,-1.74672,-2.11484,1.24362,-1.36542,1.44201,0.615629,-1.54773,-1.07283,1.24314,-0.0341836,0.707588,-0.987164,-0.739742,0.111928,0.387153,1.86007,-1.1016,-0.371291,0.010887,-0.985072,-1.64536,-0.273626,2.08509,-0.13148,0.84227,-0.930457,-0.791049,-1.66462,-1.96733,-0.143364,-0.663852,-1.36214,-0.261105,-1.87444,-0.43902,-0.529336,0.455774,0.810192,0.538293,-0.484657,0.485248,-1.46375,0.361435,-1.20498,0.498726,0.473096,-0.13998,-0.262046,0.186136,-0.833023,-0.676987,-2.46972,0.29643,0.978799,0.518426,-0.363512,0.809591,0.517817,1.0446,-1.55514,-1.33133,-1.31528,-0.23971,-0.541865,1.18551,-0.116163,1.103,1.40545,0.51503,0.406331,2.80887,0.737091,0.693295,-0.866813,-0.237918,0.615532,-0.663519,0.660278,-1.59981,-0.0140435,-0.813683,0.0843,2.23262,0.796501,-0.102013,0.693828,-0.413401,-0.498207,0.0931282,2.8868,-0.210384,-0.23418,-0.651263,-1.24076,0.146265,-1.15546,-0.269332,-0.284356,-2.33408,0.138894,0.968638,-1.09982,0.69202,0.952439,0.519109,0.973373,0.706163,-0.262452,0.0724137,-0.469155,0.933594,0.799851,-1.57567,0.435445,-0.295121,0.582686,-0.286914,0.693771,1.48732,1.19085
